id,start,player,team,dob,position,tour,place,prize,pool,end,age,exp,weight,crt,age2,age3,exp2,exp3,const
189,2015-03-20,resolut1on,Team Empire,1996-09-02,2,Major All Stars Dota 2 Tournament,2,16797.0,111980.0,2015-03-22,6773,23,0.7171957841593795,924.7105615852158,45873529,310701411917,529,12167,1
189,2015-03-28,resolut1on,Team Empire,1996-09-02,2,ASUS ROG DreamLeague Season 3,7,5479.0,150581.0,2015-06-15,6781,24,0.7354667530726456,1026.5805792136305,45981961,311803677541,576,13824,1
189,2015-06-03,resolut1on,Team Empire,1996-09-02,2,MarsTV Dota 2 League 2015 Spring,2,48363.0,278089.0,2015-06-07,6848,25,0.7733089830813087,1133.7786279391867,46895104,321137672192,625,15625,1
189,2015-07-27,resolut1on,Team Empire,1996-09-02,2,The International 2015,9,221155.0,17600281.0,2015-08-08,6902,26,1.0,1104.824529605004,47637604,328794742808,676,17576,1
189,2015-09-21,resolut1on,Team Empire,1996-09-02,2,World Cyber Arena 2015 - European Pro Qualifiers,5,3000.0,97500.0,2015-09-24,6958,27,0.6885640906349999,1029.4680791686972,48413764,336862969912,729,19683,1
189,2015-09-29,resolut1on,Team Empire,1996-09-02,2,ASUS ROG DreamLeague Season 4,2,30000.0,130000.0,2015-11-28,6966,28,0.7058076761163765,1129.5103704362348,48525156,338026236696,784,21952,1
189,2015-11-30,resolut1on,Team Empire,1996-09-02,2,Game Show Global eSports Cup Season 1,1,125000.0,160000.0,2015-12-06,7028,29,0.7182535233856827,1252.922424723971,49392784,347132485952,841,24389,1
189,2015-12-02,resolut1on,Team Empire,1996-09-02,2,Dota 2 Champions League Christmas Charity Magic,3,5023.0,10046.0,2015-12-23,7030,30,0.5523403970784754,1206.311601873424,49420900,347428927000,900,27000,1
189,2015-12-17,resolut1on,Team Empire,1996-09-02,2,World Cyber Arena 2015,4,46275.0,493600.0,2015-12-20,7045,31,0.7857787245122977,1220.3304978235576,49632025,349657616125,961,29791,1
189,2016-01-19,resolut1on,Digital Chaos,1996-09-02,2,Captains Draft 3.0,7,4345.0,124153.0,2016-02-17,7078,32,0.7030492633023712,1195.337073832196,50098084,354594238552,1024,32768,1
189,2016-06-03,resolut1on,Digital Chaos,1996-09-02,1,The Manila Major 2016,9,45000.0,3000000.0,2016-06-12,7214,33,0.8939484827604671,1136.6195091055747,52041796,375429516344,1089,35937,1
189,2016-07-13,resolut1on,Digital Chaos,1996-09-02,1,The Summit 5,5,3537.0,101045.0,2016-07-17,7254,34,0.690704753194093,1104.0673114189701,52620516,381709223064,1156,39304,1
189,2016-07-21,resolut1on,Digital Chaos,1996-09-02,1,SL i-League StarSeries Season 2,5,15000.0,300000.0,2016-07-24,7262,35,0.7559321561232165,1093.4141267272769,52736644,382973508728,1225,42875,1
189,2016-11-16,resolut1on,Digital Chaos,1996-09-02,1,The Summit 6,5,3500.0,100000.0,2016-11-20,7380,36,0.6999346815311969,1053.8743475485035,54464400,401947272000,1296,46656,1
189,2016-12-03,resolut1on,Digital Chaos,1996-09-02,1,The Boston Major 2016,3,250000.0,3000000.0,2016-12-10,7397,37,0.9067123605322307,1029.9063964049847,54715609,404731359773,1369,50653,1
189,2016-12-17,resolut1on,Digital Chaos,1996-09-02,1,China Top 2016,3,28738.0,229904.0,2016-12-18,7411,38,0.7505464722391747,1029.0573187817172,54922921,407033767531,1444,54872,1
189,2017-02-23,resolut1on,Digital Chaos,1996-09-02,1,StarLadder i-League StarSeries Season 3,7,7500.0,300000.0,2017-02-26,7479,39,0.7667254242259913,930.279036185611,55935441,418341163239,1521,59319,1
190,2016-08-23,rmn,Fantastic Five,1993-12-17,3,World Cyber Arena 2016 EU Main Qualifier,5,1357.0,54280.0,2016-09-01,8285,0,0.6627877255733546,1059.8361290873786,68641225,568692549125,0,0,1
191,2017-05-02,rodjer,Effect,1993-12-14,5,Mr. Cat Invitational Europe,4,5000.0,70000.0,2017-05-18,8540,0,0.6782504307249609,938.8295486560861,72931600,622835864000,0,0,1
191,2017-06-14,rodjer,Team Empire,1993-12-14,5,DOTA Summit 7,7,2500.0,95000.0,2017-06-18,8583,1,0.6968162772836343,928.7606212305075,73667889,632291491287,1,1,1
192,2012-10-22,rotk,Team DK,1992-03-13,3,G-1 Champions League Season 4,2,9614.0,84929.0,2012-11-18,7528,0,0.7887501289932505,1101.0697038672438,56670784,426617661952,0,0,1
192,2012-11-29,rotk,Team DK,1992-03-13,2,World Cyber Games 2012,2,9000.0,29000.0,2012-12-02,7566,1,0.7140752689696824,1096.9942107691902,57244356,433110797496,1,1,1
192,2012-12-24,rotk,Team DK,1992-03-13,3,G-League 2012 Season 2,3,1609.0,49879.0,2013-03-09,7591,2,0.7517632613432625,1073.2297233501608,57623281,437418326071,4,8,1
192,2013-03-16,rotk,Team DK,1992-03-13,3,G-1 Champions League Season 5,4,3258.0,65157.0,2013-05-26,7673,3,0.7703325778322682,1066.2008141677675,58874929,451747330217,9,27,1
192,2013-05-10,rotk,Team DK,1992-03-13,3,Dota 2 Super League,2,32610.0,158159.0,2013-07-06,7728,4,0.8319617354167094,1211.5517354230963,59721984,461531492352,16,64,1
192,2013-06-16,rotk,Team DK,1992-03-13,3,Alienware Cup,4,5000.0,60000.0,2013-07-09,7765,5,0.7646022701027536,1131.7654189115353,60295225,468192422125,25,125,1
192,2013-08-02,rotk,Team DK,1992-03-13,3,The International 2013,5,114975.0,3219309.0,2013-08-11,7812,6,1.0,1285.8657573355883,61027344,476745611328,36,216,1
192,2013-09-09,rotk,Vici Gaming,1992-03-13,3,Sina Cup Supernova Dota 2 Open/Season 1,3,490.0,6370.0,2013-09-16,7850,7,0.5845541131277984,1192.3932996431388,61622500,483736625000,49,343,1
192,2013-09-22,rotk,Vici Gaming,1992-03-13,3,2013 WPC ACE Dota 2 League,3,16528.0,254534.0,2014-01-01,7863,8,0.8306611783234453,1384.5135882887305,61826769,486143884647,64,512,1
192,2013-11-08,rotk,Vici Gaming,1992-03-13,3,National Electronic Sports Tournament 2013,3,8209.0,68956.0,2013-11-10,7910,9,0.7435077631161021,1304.5902345861934,62568100,494913671000,81,729,1
192,2013-12-09,rotk,Vici Gaming,1992-03-13,3,G-League 2013,3,1646.0,51239.0,2014-01-13,7941,10,0.7236896747256987,1080.3676456719647,63059481,500755338621,100,1000,1
192,2013-12-23,rotk,Vici Gaming,1992-03-13,3,Fengyun Dota 2 Tournament,3,824.0,22254.0,2013-12-28,7955,11,0.6680342090455249,1033.7055284205076,63282025,503408508875,121,1331,1
192,2014-01-07,rotk,Vici Gaming,1992-03-13,3,Dota 2 League Season 4,3,7500.0,50000.0,2014-01-08,7970,12,0.7220561423566209,1019.1721158376942,63520900,506261573000,144,1728,1
192,2014-03-26,rotk,Vici Gaming,1992-03-13,3,ECL 2014 Spring,3,1610.0,35425.0,2014-06-15,8048,13,0.6990589691113633,1028.610097788916,64770304,521271406592,169,2197,1
192,2014-03-29,rotk,Vici Gaming,1992-03-13,3,WPC 2014,5,3201.0,244886.0,2014-06-02,8051,14,0.8280824356885808,1181.7955169170261,64818601,521854556651,196,2744,1
192,2014-05-24,rotk,Vici Gaming,1992-03-13,3,MarsTV Dota 2 League 2014,3,1603.0,2405.0,2014-05-25,8107,15,0.5195510739137228,1132.0552567087122,65723449,532820001043,225,3375,1
192,2014-06-02,rotk,Vici Gaming,1992-03-13,3,V Games Tournament,5,321.0,15238.0,2014-06-25,8116,16,0.6427597602103989,1082.2037425714707,65869456,534596504896,256,4096,1
192,2014-06-05,rotk,Vici Gaming,1992-03-13,3,The Summit 1,3,19853.0,132352.0,2014-06-08,8119,17,0.7870186380583772,986.4037195250937,65918161,535189549159,289,4913,1
192,2014-06-16,rotk,Vici Gaming,1992-03-13,3,GEST The Challenge June,3,1000.0,22000.0,2014-06-23,8130,18,0.6672681388693886,1057.1897077446022,66096900,537367797000,324,5832,1
192,2014-06-28,rotk,Vici Gaming,1992-03-13,3,ESL One Frankfurt 2014,5,10545.0,210900.0,2014-06-29,8142,19,0.8181116698405347,1052.4408813949854,66292164,539750799288,361,6859,1
192,2014-07-08,rotk,Vici Gaming,1992-03-13,3,The International 2014,2,1474737.0,10967674.0,2014-07-21,8152,20,1.0,1247.5164609250887,66455104,541742007808,400,8000,1
192,2015-06-03,rotk,EHOME,1992-03-13,3,MarsTV Dota 2 League 2015 Spring,5,12091.0,278089.0,2015-06-07,8482,21,0.7733089830813087,1182.4022221710738,71944324,610231756168,441,9261,1
192,2015-07-27,rotk,EHOME,1992-03-13,3,The International 2015,5,1197925.0,17600281.0,2015-08-08,8536,22,1.0,1328.4744629756872,72863296,621961094656,484,10648,1
192,2015-10-16,rotk,LGD Gaming,1992-03-13,3,MLG World Finals 2015,7,5699.0,250759.0,2015-10-18,8617,23,0.7451855527393525,1257.6186585264059,74252689,639835421113,529,12167,1
192,2015-11-13,rotk,LGD Gaming,1992-03-13,3,Frankfurt Major 2015,7,105000.0,3000000.0,2015-11-21,8645,24,0.8939484827604671,1241.9154703472568,74736025,646092936125,576,13824,1
192,2015-12-17,rotk,LGD Gaming,1992-03-13,3,World Cyber Arena 2015,2,169675.0,493600.0,2015-12-20,8679,25,0.7857787245122977,1296.2332202924206,75325041,653746030839,625,15625,1
192,2015-12-25,rotk,LGD Gaming,1992-03-13,3,Dota 2 Radiant & Dire Cup 2015,5,7741.0,154823.0,2015-12-27,8687,26,0.7162820285958463,1191.178542338985,75463969,655555498703,676,17576,1
192,2016-01-01,rotk,LGD Gaming,1992-03-13,3,Shanghai Dota 2 Open #1,3,7684.0,92208.0,2016-01-03,8694,27,0.6852191250847464,1184.6268526236902,75585636,657141519384,729,19683,1
192,2016-01-13,rotk,LGD Gaming,1992-03-13,3,SL i-League StarSeries Season 1,3,30223.0,302286.0,2016-01-17,8706,28,0.7563871654664464,1137.7416245728316,75794436,659866359816,784,21952,1
192,2016-01-27,rotk,LGD Gaming,1992-03-13,3,MarsTV Dota 2 League 2015 Winter,4,22213.0,274886.0,2016-01-31,8720,29,0.7506918648664372,1108.6752664310743,76038400,663054848000,841,24389,1
192,2016-02-25,rotk,LGD Gaming,1992-03-13,3,The Shanghai Major 2016,9,45000.0,3000000.0,2016-03-06,8749,30,0.8939484827604671,1068.9830953393707,76545001,669692213749,900,27000,1
192,2016-06-13,rotk,Vici Gaming,1992-03-13,3,World Cyber Arena 2016 Chinese Qualifiers S2,7,1499.0,59957.0,2016-09-25,8858,31,0.6594199114890881,1072.293537171053,78464164,695035564712,961,29791,1
192,2017-02-23,rotk,Team VGJ,1992-03-13,3,StarLadder i-League StarSeries Season 3,2,60000.0,300000.0,2017-02-26,9113,32,0.7667254242259913,1069.82882892286,83046769,756805205897,1024,32768,1
192,2017-03-15,rotk,Team VGJ,1992-03-13,3,Dota2 Professional League Season 3 (2017 S1) - Top,5,2178.0,85663.0,2017-04-16,9133,33,0.6905266186619751,876.8869153409319,83411689,761798955637,1089,35937,1
192,2017-03-27,rotk,Team VGJ,1992-03-13,3,Dota 2 Asia Championships 2017,7,18359.0,611987.0,2017-04-04,9145,34,0.8100683113293884,860.7431543489608,83631025,764805723625,1156,39304,1
192,2017-04-24,rotk,Team VGJ,1992-03-13,3,The Kiev Major 2017,5,125000.0,3000000.0,2017-04-30,9173,35,0.9067123605322307,831.8484653739812,84143929,771852260717,1225,42875,1
192,2017-05-18,rotk,Team VGJ,1992-03-13,3,StarLadder i-League Invitational #2,7,2500.0,100000.0,2017-05-21,9197,36,0.6999346815311969,885.8008033646049,84584809,777926488373,1296,46656,1
192,2017-06-14,rotk,Team VGJ,1992-03-13,3,DOTA Summit 7,7,2500.0,95000.0,2017-06-18,9224,37,0.6968162772836343,966.5812405782167,85082176,784797991424,1369,50653,1
193,2014-08-15,rr,Execration,1994-11-08,5,StarLadder StarSeries Season 10,7,5850.0,233980.0,2014-10-26,7220,0,0.7626550266152107,978.1020874635594,52128400,376367048000,0,0,1
194,2014-10-26,ryoyr,Rave,1992-10-03,2,Korea Dota League Season 4,1,22725.0,39996.0,2014-12-20,8058,0,0.6536848993084602,1344.0040933354737,64931364,523216931112,0,0,1
194,2015-01-29,ryoyr,Rave,1992-10-03,2,Dota 2 Asia Championships 2015,5,152876.0,3057521.0,2015-02-09,8153,1,0.9212022642627935,1317.873631120077,66471409,541941397577,1,1,1
194,2015-03-20,ryoyr,Rave,1992-10-03,2,Major All Stars Dota 2 Tournament,7,4479.0,111980.0,2015-03-22,8203,2,0.7171957841593795,1223.9689908503472,67289209,551973381427,4,8,1
194,2015-05-13,ryoyr,Rave,1992-10-03,2,The Summit 3,7,6792.0,271685.0,2015-05-17,8257,3,0.7718717693692367,1193.9009161440738,68178049,562946150593,9,27,1
194,2016-11-10,ryoyr,TNC Pro Team,1992-10-03,1,World Electronic Sports Games 2016 Asia Pacific Finals,5,2934.0,61614.0,2016-11-13,8804,4,0.670492545688817,1165.0544878488206,77510416,682401702464,16,64,1
194,2017-02-23,ryoyr,TNC Pro Team,1992-10-03,5,StarLadder i-League StarSeries Season 3,3,30000.0,300000.0,2017-02-26,8909,5,0.7667254242259913,1208.9264702213206,79370281,707109833429,25,125,1
194,2017-04-24,ryoyr,TNC Pro Team,1992-10-03,5,The Kiev Major 2017,9,62500.0,3000000.0,2017-04-30,8969,6,0.9067123605322307,1140.8162302059443,80442961,721492917209,36,216,1
195,2013-10-17,ryze,Mousesports,1989-02-20,4,Dota 2 Champions League Season 1,4,3000.0,68000.0,2014-01-15,9005,0,0.7425760837359738,1027.4792632140961,81090025,730215675125,0,0,1
195,2013-10-21,ryze,Mousesports,1989-02-20,4,Fragbite Masters 2013,5,836.0,34969.0,2013-12-14,9009,1,0.6981943638488097,956.97500576596,81162081,731189187729,1,1,1
195,2013-12-04,ryze,Mousesports,1989-02-20,4,Netolic Pro League #4 West,3,1000.0,15000.0,2013-12-12,9053,2,0.6417092132659893,946.3010693541728,81956809,741954991877,4,8,1
196,2013-02-10,s4,Alliance,1992-04-01,2,The Premier League Season 4,1,5000.0,20000.0,2013-04-28,7620,0,0.6882530765849391,1336.0231950425346,58064400,442450728000,0,0,1
196,2013-03-14,s4,Alliance,1992-04-01,2,DreamHack Dota 2 Invitational,1,2500.0,10000.0,2013-04-18,7652,1,0.640082098733365,1212.2994680336828,58553104,448048351808,1,1,1
196,2013-03-16,s4,Alliance,1992-04-01,2,G-1 Champions League Season 5,1,40723.0,65157.0,2013-05-26,7654,2,0.7703325778322682,1254.5500503926307,58583716,448399762264,4,8,1
196,2013-03-18,s4,Alliance,1992-04-01,2,RaidCall EMS One Spring Season,5,2000.0,28000.0,2013-04-21,7656,3,0.7116365615251168,1110.9405347721079,58614336,448751356416,9,27,1
196,2013-05-19,s4,Alliance,1992-04-01,2,StarLadder StarSeries Season 6,1,12000.0,39000.0,2013-07-07,7718,4,0.7346645672714983,1127.5456465149123,59567524,459742150232,16,64,1
196,2013-05-20,s4,Alliance,1992-04-01,2,The Premier League Season 5,1,9000.0,15000.0,2013-07-21,7719,5,0.6682603143996052,964.9682973353235,59582961,459920875959,25,125,1
196,2013-05-21,s4,Alliance,1992-04-01,1,The Defense Season 4,4,2000.0,53000.0,2013-07-24,7720,7,0.7559811034023665,896.7902327932559,59598400,460099648000,49,343,1
196,2013-06-15,s4,Alliance,1992-04-01,2,DreamHack Summer 2013,1,21664.0,58798.0,2013-06-17,7745,8,0.7631958982807595,952.714269994211,59985025,464584018625,64,512,1
196,2013-08-02,s4,Alliance,1992-04-01,2,The International 2013,1,1437190.0,3219309.0,2013-08-11,7793,9,1.0,1107.2915931233654,60730849,473275506257,81,729,1
196,2013-08-31,s4,Alliance,1992-04-01,2,StarLadder StarSeries Season 7,2,6000.0,27000.0,2013-10-13,7822,10,0.6809350606569111,1020.1407699705426,61183684,478578776248,100,1000,1
196,2013-09-02,s4,Alliance,1992-04-01,2,RaidCall EMS One Fall Season,3,4000.0,35000.0,2013-12-08,7824,11,0.6982534980393392,924.0563439862343,61214976,478945972224,121,1331,1
196,2013-09-11,s4,Alliance,1992-04-01,2,WePlay Dota2 League Season 2,2,6000.0,41000.0,2013-11-10,7833,12,0.7088125512685809,954.7744601179022,61355889,480600678537,144,1728,1
196,2013-10-17,s4,Alliance,1992-04-01,2,Dota 2 Champions League Season 1,1,25000.0,68000.0,2014-01-15,7869,13,0.7425760837359738,914.5483218503118,61921161,487257615909,169,2197,1
196,2013-10-21,s4,Alliance,1992-04-01,2,Fragbite Masters 2013,1,15205.0,34969.0,2013-12-14,7873,14,0.6981943638488097,912.4040137489872,61984129,488001047617,196,2744,1
196,2013-11-04,s4,Alliance,1992-04-01,2,ASUS ROG DreamLeague Kick-Off Season,3,7500.0,55000.0,2013-11-30,7887,15,0.7284166516894216,735.4183834668875,62204769,490609013103,225,3375,1
196,2013-11-22,s4,Alliance,1992-04-01,2,MLG Championship Columbus,5,2739.0,136959.0,2013-11-24,7905,16,0.7893020753508921,632.9804615384323,62489025,493975742625,256,4096,1
196,2013-11-25,s4,Alliance,1992-04-01,2,StarLadder StarSeries Season 8,2,31000.0,130200.0,2014-01-19,7908,17,0.7859246331689069,631.8440537306367,62536464,494538357312,289,4913,1
196,2014-01-07,s4,Alliance,1992-04-01,2,Dota 2 League Season 4,4,2500.0,50000.0,2014-01-08,7951,18,0.7220561423566209,624.3373963379115,63218401,502649506351,324,5832,1
196,2014-02-09,s4,Alliance,1992-04-01,2,Dota 2 Champions League Season 2,4,12300.0,197100.0,2014-04-15,7984,19,0.8135955316562243,481.9844321693066,63744256,508934139904,361,6859,1
196,2014-02-18,s4,Alliance,1992-04-01,2,XMG Captains Draft Invitational,3,4825.0,43425.0,2014-04-01,7993,20,0.7126473515968931,462.84623399528095,63888049,510657175657,400,8000,1
196,2014-03-03,s4,Alliance,1992-04-01,2,ASUS ROG DreamLeague Season 1,1,74000.0,220000.0,2014-06-16,8006,21,0.8209307801908562,405.8685446051189,64096036,513152864216,441,9261,1
196,2014-03-05,s4,Alliance,1992-04-01,2,StarLadder StarSeries Season 9,5,7500.0,53000.0,2014-04-20,8008,22,0.7259447084541306,354.1657076995632,64128064,513537536512,484,10648,1
196,2014-03-29,s4,Alliance,1992-04-01,2,WPC 2014,4,8003.0,244886.0,2014-06-02,8032,23,0.8280824356885808,284.65639750006324,64513024,518168608768,529,12167,1
196,2014-04-25,s4,Alliance,1992-04-01,2,Dota 2 Champions League Season 3,3,10175.0,81404.0,2014-06-25,8059,24,0.754582795865543,503.7584137669759,64947481,523411749379,576,13824,1
196,2014-06-28,s4,Alliance,1992-04-01,2,ESL One Frankfurt 2014,3,21090.0,210900.0,2014-06-29,8123,25,0.8181116698405347,423.5155619202958,65983129,535980956867,625,15625,1
196,2014-07-08,s4,Alliance,1992-04-01,2,The International 2014,11,38234.0,10967674.0,2014-07-21,8133,26,1.0,199.4176435695506,66145689,537962888637,676,17576,1
196,2014-12-03,s4,Team Secret,1992-04-01,2,The Summit 2,3,46637.0,310911.0,2014-12-07,8281,27,0.7801912968551336,363.87044978850747,68574961,567869252041,729,19683,1
196,2015-01-21,s4,Team Secret,1992-04-01,2,Dota Pit League Season 3,5,10615.0,329068.0,2015-07-12,8330,28,0.7836925984237137,416.4149036550499,69388900,578009537000,784,21952,1
196,2015-01-29,s4,Team Secret,1992-04-01,2,Dota 2 Asia Championships 2015,3,275177.0,3057521.0,2015-02-09,8338,29,0.9212022642627935,251.37014380849143,69522244,579676470472,841,24389,1
196,2015-03-09,s4,Team Secret,1992-04-01,2,StarLadder StarSeries Season 12,7,3750.0,150000.0,2015-04-26,8377,30,0.7352282742984712,311.8041061901589,70174129,587848678633,900,27000,1
196,2015-04-06,s4,Team Secret,1992-04-01,2,2015 Red Bull Battle Grounds: Dota 2,1,38561.0,88295.0,2015-05-10,8405,31,0.7025363135245545,342.31682928214843,70644025,593763030125,961,29791,1
196,2015-05-13,s4,Team Secret,1992-04-01,2,The Summit 3,1,115466.0,271685.0,2015-05-17,8442,32,0.7718717693692367,407.78162817275063,71267364,601639086888,1024,32768,1
196,2015-06-03,s4,Team Secret,1992-04-01,2,MarsTV Dota 2 League 2015 Spring,1,108817.0,278089.0,2015-06-07,8463,33,0.7733089830813087,498.42972372144106,71622369,606140108847,1089,35937,1
196,2015-06-20,s4,Team Secret,1992-04-01,2,ESL One Frankfurt 2015,1,118481.0,296202.0,2015-06-21,8480,34,0.7772015584218886,535.6550130475391,71910400,609800192000,1156,39304,1
196,2015-07-27,s4,Team Secret,1992-04-01,2,The International 2015,7,829333.0,17600281.0,2015-08-08,8517,35,1.0,224.86450990704975,72539289,617817124413,1225,42875,1
196,2015-09-21,s4,Alliance,1992-04-01,2,World Cyber Arena 2015 - European Pro Qualifiers,4,3000.0,97500.0,2015-09-24,8573,36,0.6885640906349999,502.18713909141934,73496329,630084028517,1296,46656,1
196,2015-09-29,s4,Alliance,1992-04-01,2,ASUS ROG DreamLeague Season 4,4,15000.0,130000.0,2015-11-28,8581,37,0.7058076761163765,453.40526177538356,73633561,631849586941,1369,50653,1
196,2015-11-13,s4,Alliance,1992-04-01,2,Frankfurt Major 2015,9,45000.0,3000000.0,2015-11-21,8626,38,0.8939484827604671,107.75285242762845,74407876,641842338376,1444,54872,1
196,2016-01-13,s4,Alliance,1992-04-01,2,SL i-League StarSeries Season 1,1,120891.0,302286.0,2016-01-17,8687,39,0.7563871654664464,401.5379976631501,75463969,655555498703,1521,59319,1
196,2016-01-19,s4,Alliance,1992-04-01,2,Captains Draft 3.0,3,18623.0,124153.0,2016-02-17,8693,40,0.7030492633023712,373.9643364249973,75568249,656914788557,1600,64000,1
196,2016-02-25,s4,Alliance,1992-04-01,2,The Shanghai Major 2016,7,105000.0,3000000.0,2016-03-06,8730,41,0.8939484827604671,160.453017932786,76212900,665338617000,1681,68921,1
196,2016-04-14,s4,Alliance,1992-04-01,2,StarLadder i-League Invitational #1,5,5000.0,99500.0,2016-04-17,8779,42,0.6897811827873919,321.72905969787087,77070841,676604913139,1764,74088,1
196,2016-05-09,s4,Alliance,1992-04-01,2,EPICENTER 2016,5,20000.0,400000.0,2016-05-15,8804,43,0.773175741604593,257.4297922588048,77510416,682401702464,1849,79507,1
196,2016-06-03,s4,Alliance,1992-04-01,2,The Manila Major 2016,9,45000.0,3000000.0,2016-06-12,8829,44,0.8939484827604671,220.84225661428582,77951241,688231506789,1936,85184,1
196,2016-06-17,s4,Alliance,1992-04-01,2,ESL One Frankfurt 2016,5,12582.0,314546.0,2016-06-19,8843,45,0.7587701737060174,320.6300468230926,78198649,691510653107,2025,91125,1
196,2016-07-03,s4,Alliance,1992-04-01,2,Global Grand Masters,3,7500.0,70000.0,2016-07-26,8859,46,0.6687026336801101,331.9818895343293,78481881,695270983779,2116,97336,1
196,2016-08-23,s4,Alliance,1992-04-01,2,World Cyber Arena 2016 EU Main Qualifier,5,1357.0,54280.0,2016-09-01,8910,47,0.6627877255733546,317.05757113985385,79388100,707347971000,2209,103823,1
196,2016-09-28,s4,OG,1992-04-01,3,Mars Dota 2 League 2016 Autumn,3,31250.0,250000.0,2016-10-02,8946,48,0.7556410841788738,205.24986419305378,80030916,715956574536,2304,110592,1
196,2016-10-17,s4,OG,1992-04-01,3,FACEIT Invitational,3,4000.0,41000.0,2016-10-19,8965,49,0.6457294799450749,335.5704529695714,80371225,720528032125,2401,117649,1
196,2016-11-16,s4,OG,1992-04-01,3,The Summit 6,2,22500.0,100000.0,2016-11-20,8995,50,0.6999346815311969,343.8376357260439,80910025,727785674875,2500,125000,1
196,2016-12-03,s4,OG,1992-04-01,3,The Boston Major 2016,1,1000000.0,3000000.0,2016-12-10,9012,51,0.9067123605322307,215.82686727877308,81216144,731919889728,2601,132651,1
196,2017-02-11,s4,OG,1992-04-01,3,Elimination Mode 3.0,1,12000.0,35000.0,2017-02-17,9082,52,0.6361101638956798,500.33313470199903,82482724,749108099368,2704,140608,1
196,2017-02-23,s4,OG,1992-04-01,3,StarLadder i-League StarSeries Season 3,3,30000.0,300000.0,2017-02-26,9094,53,0.7667254242259913,344.8264424158592,82700836,752081402584,2809,148877,1
196,2017-03-27,s4,OG,1992-04-01,3,Dota 2 Asia Championships 2017,2,91799.0,611987.0,2017-04-04,9126,54,0.8100683113293884,269.52249249187935,83283876,760048652376,2916,157464,1
196,2017-04-24,s4,OG,1992-04-01,3,The Kiev Major 2017,1,1000000.0,3000000.0,2017-04-30,9154,55,0.9067123605322307,280.01955067608833,83795716,767065984264,3025,166375,1
196,2017-05-25,s4,OG,1992-04-01,3,The Manila Masters,5,10000.0,250000.0,2017-05-28,9185,56,0.7556410841788738,373.6680312805257,84364225,774885406625,3136,175616,1
196,2017-06-04,s4,OG,1992-04-01,3,EPICENTER 2017,7,10000.0,500000.0,2017-06-11,9195,57,0.797781351008155,337.5833407600271,84548025,777419089875,3249,185193,1
196,2017-07-05,s4,OG,1992-04-01,3,Mars Dota 2 League 2017,4,18750.0,250000.0,2017-07-09,9226,58,0.7556410841788738,447.86006832483633,85119076,785308595176,3364,195112,1
197,2016-01-19,saksa,Mamas Boys,1995-06-12,5,Captains Draft 3.0,4,12415.0,124153.0,2016-02-17,7526,0,0.7030492633023712,1155.9896840837591,56640676,426277727576,0,0,1
197,2016-06-03,saksa,Digital Chaos,1995-06-12,4,The Manila Major 2016,9,45000.0,3000000.0,2016-06-12,7662,1,0.8939484827604671,1065.4136503505708,58706244,449807241528,1,1,1
197,2016-07-06,saksa,Digital Chaos,1995-06-12,4,Nanyang Dota 2 Championships Season 2,5,7551.0,216373.0,2016-07-10,7695,2,0.7363451291143976,1015.7364024899194,59213025,455644227375,4,8,1
197,2016-07-13,saksa,Digital Chaos,1995-06-12,4,The Summit 5,5,3537.0,101045.0,2016-07-17,7702,3,0.690704753194093,1012.8306056497968,59320804,456888832408,9,27,1
197,2016-07-21,saksa,Digital Chaos,1995-06-12,4,SL i-League StarSeries Season 2,5,15000.0,300000.0,2016-07-24,7710,4,0.7559321561232165,986.1970888853631,59444100,458314011000,16,64,1
197,2016-11-16,saksa,Digital Chaos,1995-06-12,5,The Summit 6,5,3500.0,100000.0,2016-11-20,7828,5,0.6999346815311969,960.3763633409599,61277584,479680927552,25,125,1
197,2016-12-03,saksa,Digital Chaos,1995-06-12,5,The Boston Major 2016,3,250000.0,3000000.0,2016-12-10,7845,6,0.9067123605322307,885.7490906963602,61544025,482812876125,36,216,1
197,2016-12-17,saksa,Digital Chaos,1995-06-12,5,China Top 2016,3,28738.0,229904.0,2016-12-18,7859,7,0.7505464722391747,923.1597419798102,61763881,485402340779,49,343,1
197,2017-01-06,saksa,Digital Chaos,1995-06-12,5,ESL One Genting 2017,1,125000.0,250000.0,2017-01-08,7879,8,0.7556410841788738,974.9566095927413,62078641,489117612439,64,512,1
197,2017-02-23,saksa,Digital Chaos,1995-06-12,4,StarLadder i-League StarSeries Season 3,7,7500.0,300000.0,2017-02-26,7927,9,0.7667254242259913,874.2603081101528,62837329,498111506983,81,729,1
198,2014-06-02,sansheng,Newbee,1989-06-13,5,V Games Tournament,2,3208.0,15238.0,2014-06-25,9120,0,0.6427597602103989,1388.5654133087503,83174400,758550528000,0,0,1
198,2014-06-16,sansheng,Newbee,1989-06-13,5,GEST The Challenge June,3,1000.0,22000.0,2014-06-23,9134,1,0.6672681388693886,1430.1227430135812,83429956,762049218104,1,1,1
198,2014-07-08,sansheng,Newbee,1989-06-13,5,The International 2014,1,5025029.0,10967674.0,2014-07-21,9156,2,1.0,1586.9905841357427,83832336,767568868416,4,8,1
198,2014-08-11,sansheng,Newbee,1989-06-13,5,i-League Season 1,5,7791.0,311655.0,2014-09-28,9190,3,0.7803387392327782,1408.8044003404125,84456100,776151559000,9,27,1
