id,start,player,team,dob,position,tour,place,prize,pool,end,age,exp,weight,crt,age2,age3,exp2,exp3,const
181,2015-01-29,q,CDEC Gaming,1993-04-18,5,Dota 2 Asia Championships 2015,13,30575.0,3057521.0,2015-02-09,7956,5,0.9212022642627935,1109.6382345689126,63297936,503598378816,25,125,1
181,2015-05-09,q,CDEC Gaming,1993-04-18,5,G-League 2015,2,8055.0,43497.0,2015-07-10,8056,6,0.6588613413533393,1143.0986226056352,64899136,522827439616,36,216,1
181,2015-06-03,q,CDEC Gaming,1993-04-18,5,MarsTV Dota 2 League 2015 Spring,5,12091.0,278089.0,2015-06-07,8081,7,0.7733089830813087,1105.6310949027545,65302561,527709995441,49,343,1
181,2015-07-27,q,CDEC Gaming,1993-04-18,5,The International 2015,2,2856590.0,17600281.0,2015-08-08,8135,8,1.0,1337.9594722149598,66178225,538359860375,64,512,1
181,2015-10-03,q,CDEC Gaming,1993-04-18,5,ESL One New York 2015,3,28662.0,286621.0,2015-10-04,8203,9,0.7531976044392572,1193.6092950101138,67289209,551973381427,81,729,1
181,2015-10-16,q,CDEC Gaming,1993-04-18,5,ECL 2015 Autumn,1,20030.0,55472.0,2015-12-30,8216,10,0.6547596425275197,1236.8063798423582,67502656,554601821696,100,1000,1
181,2015-11-13,q,CDEC Gaming,1993-04-18,4,Frankfurt Major 2015,5,202500.0,3000000.0,2015-11-21,8244,12,0.8939484827604671,1322.5320512795665,67963536,560291390784,144,1728,1
181,2015-12-17,q,CDEC Gaming,1993-04-18,4,World Cyber Arena 2015,4,46275.0,493600.0,2015-12-20,8278,13,0.7857787245122977,1275.5200273925138,68525284,567252300952,169,2197,1
181,2015-12-25,q,CDEC Gaming,1993-04-18,4,Dota 2 Radiant & Dire Cup 2015,5,7741.0,154823.0,2015-12-27,8286,14,0.7162820285958463,1176.8581802882695,68657796,568898497656,196,2744,1
181,2016-01-01,q,CDEC Gaming,1993-04-18,4,Shanghai Dota 2 Open #1,3,7684.0,92208.0,2016-01-03,8293,15,0.6852191250847464,1168.386252462813,68773849,570341529757,225,3375,1
181,2016-02-25,q,CDEC Gaming,1993-04-18,4,The Shanghai Major 2016,13,30000.0,3000000.0,2016-03-06,8348,16,0.8939484827604671,1178.076515296927,69689104,581764640192,256,4096,1
181,2016-05-18,q,CDEC Gaming,1993-04-18,5,Dota2 Professional League Season 1,7,14000.0,72000.0,2016-07-17,8431,17,0.6703911884131896,1103.817090661359,71081761,599290326991,289,4913,1
181,2016-07-02,q,CDEC Gaming,1993-04-18,4,National Electronic Arena 2016,3,22541.0,195352.0,2016-07-03,8476,18,0.7302192462006477,1170.6497144631658,71842576,608937674176,324,5832,1
181,2016-07-23,q,CDEC Gaming,1993-04-18,5,Pro Gamer League 2016 (PGL 2016) - Summer,2,30000.0,120000.0,2016-07-24,8497,19,0.7010099379043062,1108.6647093005963,72199009,613474979473,361,6859,1
181,2016-09-20,q,Invictus Gaming,1993-04-18,5,Shanghai Dota 2 Open #2,7,4495.0,118367.0,2016-10-08,8556,20,0.710186014552598,1214.663233743451,73205136,626343143616,400,8000,1
181,2016-09-23,q,Invictus Gaming,1993-04-18,5,Dota2 Professional League Season 2 - Top,4,56000.0,700000.0,2016-12-31,8559,21,0.8182373670312004,1389.3578304049645,73256481,627002220879,441,9261,1
181,2016-10-05,q,Invictus Gaming,1993-04-18,5,World Cyber Arena 2016 Chinese Qualifiers S3,5,1468.0,58720.0,2016-11-12,8571,22,0.6675677486065952,1339.6967771685322,73462041,629643153411,484,10648,1
181,2016-10-14,q,Invictus Gaming,1993-04-18,5,Nanyang Dota 2 Championships  - Cruise Cup #1,3,7430.0,44580.0,2016-10-16,8580,23,0.6508188740381424,1329.9044033142518,73616400,631628712000,529,12167,1
181,2016-10-16,q,Invictus Gaming,1993-04-18,5,Dota2 ACE - Provisional,3,7259.0,60978.0,2016-12-26,8582,24,0.669861732597763,1294.6584290806318,73650724,632070513368,576,13824,1
181,2017-03-15,q,Invictus Gaming,1993-04-18,5,Dota2 Professional League Season 3 (2017 S1) - Top,3,8711.0,85663.0,2017-04-16,8732,25,0.6905266186619751,1405.4988354777768,76247824,665795999168,625,15625,1
181,2017-03-27,q,Invictus Gaming,1993-04-18,5,Dota 2 Asia Championships 2017,1,244798.0,611987.0,2017-04-04,8744,26,0.8100683113293884,1560.1128420435302,76457536,668544694784,676,17576,1
181,2017-04-24,q,Invictus Gaming,1993-04-18,5,The Kiev Major 2017,3,250000.0,3000000.0,2017-04-30,8772,27,0.9067123605322307,1428.427344837033,76947984,674987715648,729,19683,1
181,2017-05-18,q,Invictus Gaming,1993-04-18,5,StarLadder i-League Invitational #2,3,10000.0,100000.0,2017-05-21,8796,28,0.6999346815311969,1424.6108319336895,77369616,680543142336,784,21952,1
181,2017-05-25,q,Invictus Gaming,1993-04-18,5,The Manila Masters,5,10000.0,250000.0,2017-05-28,8803,29,0.7556410841788738,1415.5533234457498,77492809,682169197627,841,24389,1
181,2017-06-04,q,Invictus Gaming,1993-04-18,5,EPICENTER 2017,5,20000.0,500000.0,2017-06-11,8813,30,0.797781351008155,1454.3514931473733,77668969,684496623797,900,27000,1
181,2017-07-05,q,Invictus Gaming,1993-04-18,5,Mars Dota 2 League 2017,5,12500.0,250000.0,2017-07-09,8844,31,0.7556410841788738,1445.1075388002664,78216336,691745275584,961,29791,1
183,2012-10-22,qqq,Team DK,1985-09-19,4,G-1 Champions League Season 4,2,9614.0,84929.0,2012-11-18,9895,0,0.7887501289932505,1101.0697038672438,97911025,968829592375,0,0,1
183,2012-12-24,qqq,Team DK,1985-09-19,4,G-League 2012 Season 2,3,1609.0,49879.0,2013-03-09,9958,1,0.7517632613432625,1074.7739826192176,99161764,987452845912,1,1,1
183,2013-03-16,qqq,Team DK,1985-09-19,4,G-1 Champions League Season 5,4,3258.0,65157.0,2013-05-26,10040,2,0.7703325778322682,1067.7832182100296,100801600,1012048064000,4,8,1
183,2013-05-10,qqq,Team DK,1985-09-19,4,Dota 2 Super League,2,32610.0,158159.0,2013-07-06,10095,3,0.8319617354167094,1213.2607370296953,101909025,1028771607375,9,27,1
183,2013-06-16,qqq,Team DK,1985-09-19,4,Alienware Cup,4,5000.0,60000.0,2013-07-09,10132,4,0.7646022701027536,1133.3360518533982,102657424,1040125019968,16,64,1
183,2013-08-02,qqq,Team DK,1985-09-19,4,The International 2013,5,114975.0,3219309.0,2013-08-11,10179,5,1.0,1287.9199402791621,103612041,1054666965339,25,125,1
188,2014-04-27,reisen,MVP Phoenix,1993-03-04,4,Korea Dota League Season 2,1,9870.0,9870.0,2014-06-29,7724,0,0.6137773239548602,1033.279230140449,59660176,460815199424,0,0,1
188,2014-08-03,reisen,MVP Phoenix,1993-03-04,4,Korea Dota League Season 3,1,38622.0,38622.0,2014-10-05,7822,1,0.6515284286822934,1085.2046119727045,61183684,478578776248,1,1,1
188,2014-10-26,reisen,MVP Phoenix,1993-03-04,5,Korea Dota League Season 4,2,8181.0,39996.0,2014-12-20,7906,2,0.6536848993084602,1175.831414270594,62504836,494163233416,4,8,1
188,2014-11-17,reisen,MVP Phoenix,1993-03-04,4,i-League Season 2,4,8402.0,127968.0,2015-01-10,7928,3,0.7254287353452895,1178.4016721795863,62853184,498300042752,9,27,1
188,2015-01-29,reisen,MVP Phoenix,1993-03-04,4,Dota 2 Asia Championships 2015,13,30575.0,3057521.0,2015-02-09,8001,4,0.9212022642627935,1098.733480142278,64016001,512192024001,16,64,1
188,2015-10-07,reisen,MVP HOT6ix,1993-03-04,4,World Cyber Arena 2015 - SEA Pro Qualifiers,5,3152.0,75648.0,2015-10-14,8252,5,0.6733537025292127,955.0475934383588,68095504,561924099008,25,125,1
188,2016-09-09,reisen,MVP Phoenix,1993-03-04,4,MPGL Southeast Asian Championship,2,10000.0,49000.0,2016-09-11,8590,6,0.6565661799187251,986.1880229152199,73788100,633839779000,36,216,1
188,2016-09-28,reisen,MVP Phoenix,1993-03-04,4,Mars Dota 2 League 2016 Autumn,7,6250.0,250000.0,2016-10-02,8609,7,0.7556410841788738,932.7213652148057,74114881,638055010529,49,343,1
191,2017-05-02,rodjer,Effect,1993-12-14,5,Mr. Cat Invitational Europe,4,5000.0,70000.0,2017-05-18,8540,0,0.6782504307249609,938.8295486560861,72931600,622835864000,0,0,1
191,2017-06-14,rodjer,Team Empire,1993-12-14,5,DOTA Summit 7,7,2500.0,95000.0,2017-06-18,8583,1,0.6968162772836343,928.7606212305075,73667889,632291491287,1,1,1
193,2014-08-15,rr,Execration,1994-11-08,5,StarLadder StarSeries Season 10,7,5850.0,233980.0,2014-10-26,7220,0,0.7626550266152107,978.1020874635594,52128400,376367048000,0,0,1
194,2017-02-23,ryoyr,TNC Pro Team,1992-10-03,5,StarLadder i-League StarSeries Season 3,3,30000.0,300000.0,2017-02-26,8909,5,0.7667254242259913,1208.9264702213206,79370281,707109833429,25,125,1
194,2017-04-24,ryoyr,TNC Pro Team,1992-10-03,5,The Kiev Major 2017,9,62500.0,3000000.0,2017-04-30,8969,6,0.9067123605322307,1140.8162302059443,80442961,721492917209,36,216,1
195,2013-10-17,ryze,Mousesports,1989-02-20,4,Dota 2 Champions League Season 1,4,3000.0,68000.0,2014-01-15,9005,0,0.7425760837359738,1027.4792632140961,81090025,730215675125,0,0,1
195,2013-10-21,ryze,Mousesports,1989-02-20,4,Fragbite Masters 2013,5,836.0,34969.0,2013-12-14,9009,1,0.6981943638488097,956.97500576596,81162081,731189187729,1,1,1
195,2013-12-04,ryze,Mousesports,1989-02-20,4,Netolic Pro League #4 West,3,1000.0,15000.0,2013-12-12,9053,2,0.6417092132659893,946.3010693541728,81956809,741954991877,4,8,1
197,2016-01-19,saksa,Mamas Boys,1995-06-12,5,Captains Draft 3.0,4,12415.0,124153.0,2016-02-17,7526,0,0.7030492633023712,1155.9896840837591,56640676,426277727576,0,0,1
197,2016-06-03,saksa,Digital Chaos,1995-06-12,4,The Manila Major 2016,9,45000.0,3000000.0,2016-06-12,7662,1,0.8939484827604671,1065.4136503505708,58706244,449807241528,1,1,1
197,2016-07-06,saksa,Digital Chaos,1995-06-12,4,Nanyang Dota 2 Championships Season 2,5,7551.0,216373.0,2016-07-10,7695,2,0.7363451291143976,1015.7364024899194,59213025,455644227375,4,8,1
197,2016-07-13,saksa,Digital Chaos,1995-06-12,4,The Summit 5,5,3537.0,101045.0,2016-07-17,7702,3,0.690704753194093,1012.8306056497968,59320804,456888832408,9,27,1
197,2016-07-21,saksa,Digital Chaos,1995-06-12,4,SL i-League StarSeries Season 2,5,15000.0,300000.0,2016-07-24,7710,4,0.7559321561232165,986.1970888853631,59444100,458314011000,16,64,1
197,2016-11-16,saksa,Digital Chaos,1995-06-12,5,The Summit 6,5,3500.0,100000.0,2016-11-20,7828,5,0.6999346815311969,960.3763633409599,61277584,479680927552,25,125,1
197,2016-12-03,saksa,Digital Chaos,1995-06-12,5,The Boston Major 2016,3,250000.0,3000000.0,2016-12-10,7845,6,0.9067123605322307,885.7490906963602,61544025,482812876125,36,216,1
197,2016-12-17,saksa,Digital Chaos,1995-06-12,5,China Top 2016,3,28738.0,229904.0,2016-12-18,7859,7,0.7505464722391747,923.1597419798102,61763881,485402340779,49,343,1
197,2017-01-06,saksa,Digital Chaos,1995-06-12,5,ESL One Genting 2017,1,125000.0,250000.0,2017-01-08,7879,8,0.7556410841788738,974.9566095927413,62078641,489117612439,64,512,1
197,2017-02-23,saksa,Digital Chaos,1995-06-12,4,StarLadder i-League StarSeries Season 3,7,7500.0,300000.0,2017-02-26,7927,9,0.7667254242259913,874.2603081101528,62837329,498111506983,81,729,1
198,2014-06-02,sansheng,Newbee,1989-06-13,5,V Games Tournament,2,3208.0,15238.0,2014-06-25,9120,0,0.6427597602103989,1388.5654133087503,83174400,758550528000,0,0,1
198,2014-06-16,sansheng,Newbee,1989-06-13,5,GEST The Challenge June,3,1000.0,22000.0,2014-06-23,9134,1,0.6672681388693886,1430.1227430135812,83429956,762049218104,1,1,1
198,2014-07-08,sansheng,Newbee,1989-06-13,5,The International 2014,1,5025029.0,10967674.0,2014-07-21,9156,2,1.0,1586.9905841357427,83832336,767568868416,4,8,1
198,2014-08-11,sansheng,Newbee,1989-06-13,5,i-League Season 1,5,7791.0,311655.0,2014-09-28,9190,3,0.7803387392327782,1408.8044003404125,84456100,776151559000,9,27,1
198,2014-09-05,sansheng,Newbee,1989-06-13,5,World E-sport Championships 2014,4,8104.0,166944.0,2014-09-07,9215,4,0.7418303765466494,1344.7587237813098,84916225,782503013375,16,64,1
198,2014-09-12,sansheng,Newbee,1989-06-13,4,ECL 2014 Autumn,1,16161.0,32261.0,2014-12-30,9222,5,0.6404267720289338,1363.2525533640746,85045284,784287609048,25,125,1
198,2014-10-02,sansheng,Newbee,1989-06-13,5,World Cyber Arena 2014,1,322880.0,468177.0,2014-10-05,9242,6,0.8054428728024902,1438.7948183182084,85414564,789401400488,36,216,1
198,2014-10-30,sansheng,Newbee,1989-06-13,5,National Electronic Sports Tournament 2014,3,4889.0,60296.0,2014-11-02,9270,7,0.6790072064551249,1433.4353268402394,85932900,796597983000,49,343,1
198,2014-12-06,sansheng,Newbee,1989-06-13,5,National Electronic Sports Open 2014,1,24249.0,66282.0,2014-12-07,9307,8,0.6848461884681244,1432.562930486269,86620249,806174657443,64,512,1
198,2015-01-29,sansheng,Newbee,1989-06-13,5,Dota 2 Asia Championships 2015,13,30575.0,3057521.0,2015-02-09,9361,9,0.9212022642627935,1343.0358431554464,87628321,820288712881,81,729,1
198,2015-04-06,sansheng,Newbee,1989-06-13,5,i-League Season 3,4,29870.0,356311.0,2015-05-23,9428,10,0.7885992768912532,1393.592397033249,88887184,838028370752,100,1000,1
198,2015-05-07,sansheng,Newbee,1989-06-13,5,MarsTV Dota 2 League 2015 Spring - Chinese League,4,8069.0,8069.0,2015-05-21,9459,11,0.5549369540910586,1354.4893947501337,89472681,846322089579,121,1331,1
198,2015-06-03,sansheng,Newbee,1989-06-13,5,MarsTV Dota 2 League 2015 Spring,5,12091.0,278089.0,2015-06-07,9486,12,0.7733089830813087,1333.8652388651478,89984196,853590083256,144,1728,1
198,2015-07-27,sansheng,Newbee,1989-06-13,4,The International 2015,13,55289.0,17600281.0,2015-08-08,9540,13,1.0,1324.5192238602908,91011600,868250664000,169,2197,1
199,2013-03-18,santa,Virtus.pro,1989-06-10,4,RaidCall EMS One Spring Season,9,2000.0,28000.0,2013-04-21,8682,3,0.7116365615251168,920.7482395962422,75377124,654424190568,9,27,1
202,2014-08-25,sedoy,Virtus.Pro,1992-06-08,4,Megafon Battle Arena,2,5000.0,25000.0,2014-08-26,8113,2,0.6246972244523484,1034.5716279085786,65820769,534003898897,4,8,1
204,2013-06-28,sexybamboe,Evil Geniuses,1992-01-20,4,Corsair Gaming Summer Tournament 2013,3,1500.0,29500.0,2013-07-26,7830,6,0.7152632642379757,667.3218592621934,61308900,480048687000,36,216,1
204,2016-08-23,sexybamboe,Kaipi,1992-01-20,4,World Cyber Arena 2016 EU Main Qualifier,1,27140.0,54280.0,2016-09-01,8982,8,0.6627877255733546,832.1584620534773,80676324,724634742168,64,512,1
207,2012-11-22,silent,Team Empire,1992-12-03,5,DreamHack Winter 2012,3,3775.0,45299.0,2012-11-25,7294,0,0.7450697431176053,1207.3824420052013,53202436,388058568184,0,0,1
207,2012-11-26,silent,Team Empire,1992-12-03,5,The Defense Season 3,4,1500.0,53000.0,2013-03-30,7298,1,0.7559811034023665,1116.0747577911607,53260804,388697347592,1,1,1
207,2012-12-12,silent,Team Empire,1992-12-03,5,RaidCall Dota 2 League Season 2,3,2000.0,28000.0,2013-04-10,7314,2,0.7116365615251168,1003.2915298203052,53494596,391259475144,4,8,1
207,2013-02-11,silent,Team Empire,1992-12-03,5,StarLadder StarSeries Season 5,4,1000.0,23000.0,2013-04-07,7375,3,0.6979659768454697,901.7907568749733,54390625,401130859375,9,27,1
207,2013-03-14,silent,Team Empire,1992-12-03,5,DreamHack Dota 2 Invitational,3,1000.0,10000.0,2013-04-18,7406,4,0.640082098733365,725.2750706628302,54848836,406210479416,16,64,1
207,2013-03-18,silent,Team Empire,1992-12-03,5,RaidCall EMS One Spring Season,9,2000.0,28000.0,2013-04-21,7410,5,0.7116365615251168,506.0113277324501,54908100,406869021000,25,125,1
207,2013-05-21,silent,Team Empire,1992-12-03,5,The Defense Season 4,4,2000.0,53000.0,2013-07-24,7474,6,0.7559811034023665,579.3836694461911,55860676,417502692424,36,216,1
207,2014-08-25,silent,Team Empire,1992-12-03,4,Megafon Battle Arena,2,5000.0,25000.0,2014-08-26,7935,21,0.6246972244523484,898.2446427708319,62964225,499621125375,441,9261,1
207,2017-05-02,silent,Vega Squadron,1992-12-03,4,Mr. Cat Invitational Europe,4,5000.0,70000.0,2017-05-18,8916,40,0.6782504307249609,907.0017571459655,79495056,708777919296,1600,64000,1
207,2017-05-18,silent,Vega Squadron,1992-12-03,4,StarLadder i-League Invitational #2,5,5000.0,100000.0,2017-05-21,8932,41,0.6999346815311969,817.1428367213568,79780624,712600533568,1681,68921,1
207,2017-07-21,silent,Vega Squadron,1992-12-03,4,DreamLeague Season 7,4,20000.0,175000.0,2017-07-22,8996,42,0.733956833372638,797.3837590657181,80928016,728028431936,1764,74088,1
208,2013-06-28,singsing,Kaipi,1991-06-19,4,Corsair Gaming Summer Tournament 2013,3,1500.0,29500.0,2013-07-26,8045,4,0.7152632642379757,862.0727792041853,64722025,520688691125,16,64,1
210,2014-08-26,solo,Team Empire,1990-08-07,4,Excellent Moscow Cup Season 2,1,37788.0,75576.0,2014-10-29,8785,1,0.6929409854615332,999.6192668948592,77176225,677993136625,1,1,1
210,2014-09-01,solo,Team Empire,1990-08-07,4,Dota 2 Champions League Season 4,3,11435.0,76236.0,2014-11-02,8791,2,0.6934773686435066,872.5515658320472,77281681,679383257671,4,8,1
210,2014-09-11,solo,Team Empire,1990-08-07,4,Game Show League Season 1,3,7000.0,50000.0,2014-09-13,8801,3,0.6674564713719021,851.4440102940648,77457601,681704346401,9,27,1
210,2014-09-25,solo,Team Empire,1990-08-07,4,Dota Pit League Season 2,7,2015.0,64479.0,2014-12-23,8815,4,0.6831448935634439,977.5555413359656,77704225,684962743375,16,64,1
210,2015-03-28,solo,Vega Squadron,1990-08-07,5,ASUS ROG DreamLeague Season 3,7,5479.0,150581.0,2015-06-15,8999,5,0.7354667530726456,1065.631777938391,80982001,728757026999,25,125,1
210,2015-09-21,solo,Vega Squadron,1990-08-07,4,World Cyber Arena 2015 - European Pro Qualifiers,5,3000.0,97500.0,2015-09-24,9176,6,0.6885640906349999,995.9555530927065,84198976,772609803776,36,216,1
210,2015-09-29,solo,Vega Squadron,1990-08-07,4,ASUS ROG DreamLeague Season 4,5,12000.0,130000.0,2015-11-28,9184,7,0.7058076761163765,892.1905053374796,84345856,774632341504,49,343,1
210,2015-10-03,solo,Vega Squadron,1990-08-07,4,ESL One New York 2015,1,114649.0,286621.0,2015-10-04,9188,8,0.7531976044392572,1024.2946035392113,84419344,775644932672,64,512,1
210,2015-11-13,solo,Vega Squadron,1990-08-07,4,Frankfurt Major 2015,9,45000.0,3000000.0,2015-11-21,9229,9,0.8939484827604671,938.3432314696199,85174441,786074915989,81,729,1
210,2015-11-30,solo,Vega Squadron,1990-08-07,4,Game Show Global eSports Cup Season 1,3,35000.0,160000.0,2015-12-06,9246,10,0.7182535233856827,968.736796144214,85488516,790426818936,100,1000,1
210,2016-01-13,solo,Vega Squadron,1990-08-07,4,SL i-League StarSeries Season 1,5,15111.0,302286.0,2016-01-17,9290,11,0.7563871654664464,1007.680801154732,86304100,801765089000,121,1331,1
210,2016-01-19,solo,Vega Squadron,1990-08-07,4,Captains Draft 3.0,2,28555.0,124153.0,2016-02-17,9296,12,0.7030492633023712,1127.784724697372,86415616,803319566336,144,1728,1
210,2016-04-14,solo,Vega Squadron,1990-08-07,4,StarLadder i-League Invitational #1,7,2500.0,99500.0,2016-04-17,9382,13,0.6897811827873919,1094.2415611503206,88021924,825821690968,169,2197,1
210,2016-04-28,solo,Vega Squadron,1990-08-07,4,WePlay Dota2 League Season 3,2,41648.0,208240.0,2016-05-01,9396,14,0.7340486876716169,1112.7228417674446,88284816,829524131136,196,2744,1
210,2016-06-17,solo,Vega Squadron,1990-08-07,4,ESL One Frankfurt 2016,3,28309.0,314546.0,2016-06-19,9446,15,0.7587701737060174,1069.1162744491012,89226916,842837448536,225,3375,1
210,2016-07-03,solo,Vega Squadron,1990-08-07,4,Global Grand Masters,2,12500.0,70000.0,2016-07-26,9462,16,0.6687026336801101,1109.635920023099,89529444,847127599128,256,4096,1
210,2016-10-11,solo,Virtus.pro,1990-08-07,5,DreamLeague Season 6 League Play,1,10000.0,61000.0,2016-11-08,9562,17,0.6698836628179993,1229.302928236953,91431844,874271292328,289,4913,1
210,2016-11-16,solo,Virtus.pro,1990-08-07,5,The Summit 6,1,42500.0,100000.0,2016-11-20,9598,18,0.6999346815311969,1313.6537201705319,92121604,884183155192,324,5832,1
210,2016-12-03,solo,Virtus.pro,1990-08-07,5,The Boston Major 2016,5,125000.0,3000000.0,2016-12-10,9615,19,0.9067123605322307,1333.1862471789154,92448225,888889683375,361,6859,1
210,2017-01-06,solo,Virtus.pro,1990-08-07,4,ESL One Genting 2017,3,22500.0,250000.0,2017-01-08,9649,20,0.7556410841788738,1280.0330025756002,93103201,898352786449,400,8000,1
210,2017-04-24,solo,Virtus.pro,1990-08-07,5,The Kiev Major 2017,2,500000.0,3000000.0,2017-04-30,9757,21,0.9067123605322307,1410.7385369101175,95199049,928857121093,441,9261,1
210,2017-05-02,solo,Virtus.pro,1990-08-07,5,Mr. Cat Invitational Europe,1,25000.0,70000.0,2017-05-18,9765,22,0.6782504307249609,1231.0317642793705,95355225,931143772125,484,10648,1
210,2017-06-04,solo,Virtus.pro,1990-08-07,5,EPICENTER 2017,5,20000.0,500000.0,2017-06-11,9798,23,0.797781351008155,1274.6726256223296,96000804,940615877592,529,12167,1
210,2017-06-14,solo,Virtus.pro,1990-08-07,5,DOTA Summit 7,1,42500.0,95000.0,2017-06-18,9808,24,0.6968162772836343,1310.5702086327428,96196864,943498842112,576,13824,1
211,2015-06-03,sonneiko,Natus Vincere,1997-05-16,5,MarsTV Dota 2 League 2015 Spring,5,12091.0,278089.0,2015-06-07,6592,5,0.7733089830813087,1184.5345808983634,43454464,286451826688,25,125,1
211,2015-07-27,sonneiko,Natus Vincere,1997-05-16,4,The International 2015,13,55289.0,17600281.0,2015-08-08,6646,6,1.0,1005.096860930536,44169316,293549274136,36,216,1
211,2015-09-21,sonneiko,Natus Vincere,1997-05-16,4,World Cyber Arena 2015 - European Pro Qualifiers,5,3000.0,97500.0,2015-09-24,6702,7,0.6885640906349999,1041.3012904777063,44916804,301032420408,49,343,1
211,2016-01-13,sonneiko,Natus Vincere,1997-05-16,4,SL i-League StarSeries Season 1,7,5047.0,302286.0,2016-01-17,6816,8,0.7563871654664464,1055.2768833988741,46457856,316656746496,64,512,1
211,2016-03-19,sonneiko,Natus Vincere,1997-05-16,4,Dota Pit League Season 4,3,25386.0,296819.0,2016-03-20,6882,9,0.755293201653894,1056.5254275658003,47361924,325944760968,81,729,1
211,2016-04-14,sonneiko,Natus Vincere,1997-05-16,4,StarLadder i-League Invitational #1,2,20000.0,99500.0,2016-04-17,6908,10,0.6897811827873919,1115.155968533738,47720464,329652965312,100,1000,1
211,2016-04-28,sonneiko,Natus Vincere,1997-05-16,4,WePlay Dota2 League Season 3,5,8330.0,208240.0,2016-05-01,6922,11,0.7340486876716169,971.4422836921283,47914084,331661289448,121,1331,1
211,2016-05-21,sonneiko,Natus Vincere,1997-05-16,4,DreamLeague Season 5,2,25000.0,100000.0,2016-05-22,6945,12,0.6900816331862527,940.1177594230775,48233025,334978358625,144,1728,1
211,2016-06-03,sonneiko,Natus Vincere,1997-05-16,4,The Manila Major 2016,7,105000.0,3000000.0,2016-06-12,6958,13,0.8939484827604671,813.8288954060098,48413764,336862969912,169,2197,1
211,2016-06-17,sonneiko,Natus Vincere,1997-05-16,4,ESL One Frankfurt 2016,2,62909.0,314546.0,2016-06-19,6972,14,0.7587701737060174,950.378027937051,48608784,338900442048,196,2744,1
211,2016-07-13,sonneiko,Natus Vincere,1997-05-16,4,The Summit 5,4,10104.0,101045.0,2016-07-17,6998,15,0.690704753194093,959.8462346416387,48972004,342706083992,225,3375,1
211,2016-07-21,sonneiko,Natus Vincere,1997-05-16,4,SL i-League StarSeries Season 2,1,135000.0,300000.0,2016-07-24,7006,16,0.7559321561232165,957.9028079902193,49084036,343882756216,256,4096,1
211,2016-08-02,sonneiko,Natus Vincere,1997-05-16,4,The International 2016,13,103852.0,13916298.0,2016-08-13,7018,17,1.0,748.6031517992152,49252324,345652809832,289,4913,1
211,2016-12-14,sonneiko,Vega Squadron,1997-05-16,4,World Cyber Arena 2016,4,28744.0,732972.0,2016-12-16,7152,18,0.8210356141428047,815.1186872910775,51151104,365832695808,324,5832,1
211,2017-06-04,sonneiko,Natus Vincere,1997-05-16,4,EPICENTER 2017,9,5000.0,500000.0,2017-06-11,7324,19,0.797781351008155,689.4171434278917,53640976,392866508224,361,6859,1
211,2017-06-14,sonneiko,Natus Vincere,1997-05-16,4,DOTA Summit 7,5,3500.0,95000.0,2017-06-18,7334,20,0.6968162772836343,738.0578599289861,53787556,394477935704,400,8000,1
213,2016-11-10,sugarbaby,MAX.Y,1995-03-16,5,World Electronic Sports Games 2016 Asia Pacific Finals,5,2934.0,61614.0,2016-11-13,7910,0,0.670492545688817,1048.2641354042223,62568100,494913671000,0,0,1
215,2012-11-29,super,Team DK,1993-01-04,4,World Cyber Games 2012,2,9000.0,29000.0,2012-12-02,7269,1,0.7140752689696824,1096.9942107691902,52838361,384082046109,1,1,1
215,2014-10-25,super,LAI Gaming,1993-01-04,4,G-League 2014,3,1607.0,49807.0,2014-12-27,7964,27,0.6672178928020176,1018.0025930408872,63425296,505119057344,729,19683,1
215,2014-12-06,super,LAI Gaming,1993-01-04,4,National Electronic Sports Open 2014,3,4850.0,66282.0,2014-12-07,8006,31,0.6848461884681244,975.3054257744986,64096036,513152864216,961,29791,1
215,2015-10-16,super,Invictus Gaming,1993-01-04,5,ECL 2015 Autumn,3,3082.0,55472.0,2015-12-30,8320,41,0.6547596425275197,1056.5810483247105,69222400,575930368000,1681,68921,1
215,2015-12-17,super,Invictus Gaming,1993-01-04,5,World Cyber Arena 2015,4,46275.0,493600.0,2015-12-20,8382,43,0.7857787245122977,953.9852246332241,70257924,588901918968,1849,79507,1
215,2016-01-01,super,Invictus Gaming,1993-01-04,5,Shanghai Dota 2 Open #1,3,7684.0,92208.0,2016-01-03,8397,45,0.6852191250847464,945.6158956087925,70509609,592069186773,2025,91125,1
215,2016-06-13,super,IG Vitality,1993-01-04,5,World Cyber Arena 2016 Chinese Qualifiers S2,1,29978.0,59957.0,2016-09-25,8561,49,0.6594199114890881,866.2069179815705,73290721,627441862481,2401,117649,1
215,2016-09-20,super,IG Vitality,1993-01-04,4,Shanghai Dota 2 Open #2,7,4495.0,118367.0,2016-10-08,8660,52,0.710186014552598,878.8875764734718,74995600,649461896000,2704,140608,1
215,2016-09-23,super,IG Vitality,1993-01-04,4,Dota2 Professional League Season 2 - Top,2,105000.0,700000.0,2016-12-31,8663,53,0.8182373670312004,893.3452108188627,75047569,650137090247,2809,148877,1
215,2016-09-28,super,IG Vitality,1993-01-04,5,Mars Dota 2 League 2016 Autumn,7,6250.0,250000.0,2016-10-02,8668,54,0.7556410841788738,840.2777557844697,75134224,651263453632,2916,157464,1
