country,name,dob,team,player,tour,start,end,startelo32,startelo64,endelo32,endelo64
Ukraine,Ilya Ilyuk,1995-12-24,Virtus.Pro,Lil,Adrenaline Cyber League,2017-11-21,2017-11-22,1163.7715591696099,1194.263481412993,1162.6485541924471,1192.9313889690186
Ukraine,Ilya Ilyuk,1995-12-24,Virtus.pro,Lil,AMD SAPPHIRE Dota PIT League,2017-11-02,2017-11-05,1271.8136007968408,1408.1841971761576,1194.4069851674985,1221.1768437654546
Ukraine,Ilya Ilyuk,1995-12-24,Virtus.pro,Lil,Russian e-Sports Cup 2017,2017-04-01,2017-05-28,1168.9248273810365,1204.9234472570693,1141.3822147630865,1173.7437543713693
Ukraine,Ilya Ilyuk,1995-12-24,Virtus.pro,Lil,DreamLeague Season 7 EU Division,2017-05-04,2017-05-21,1210.486191785666,1279.8130280523314,1148.358596664249,1182.316988179225
Ukraine,Ilya Ilyuk,1995-12-24,Virtus.pro,Lil,Mr. Cat Invitational Europe,2017-05-02,2017-05-18,1213.4028248094119,1283.6902986284595,1170.6950385521307,1204.8439340811192
Ukraine,Ilya Ilyuk,1995-12-24,Virtus.pro,Lil,DreamLeague Season 6 League Play,2016-10-11,2016-11-08,1107.2409284030857,1168.3652501675774,1261.3574532026794,1346.4767811194686
Ukraine,Ilya Ilyuk,1995-12-24,Virtus.pro,Lil,Captains Draft 3.0,2016-01-19,2016-02-17,1165.035970771645,1219.6682560297486,1081.9232103829804,1089.8669492557954
Ukraine,Ilya Ilyuk,1995-12-24,Virtus.Pro,Lil,Dota 2 Champions League Christmas Charity Magic,2015-12-02,2015-12-23,1175.39124054685,1285.5102233515238,1242.8078743731994,1370.8520728518542
Ukraine,Ilya Ilyuk,1995-12-24,Virtus.pro,Lil,The Defense Season 5,2015-09-07,2015-12-06,1099.7729039873118,1155.6070180489598,1156.7503713406466,1229.1293543470802
Ukraine,Ilya Ilyuk,1995-12-24,Virtus.pro,Lil,World Cyber Arena 2015 - European Pro Qualifiers,2015-09-21,2015-09-24,1090.6101273792237,1141.3166417237935,1088.7588999764837,1138.42944525703
Ukraine,Ilya Ilyuk,1995-12-24,Virtus.pro,Lil,Gaming Paradise 2015,2015-09-10,2015-09-12,1097.7344747382365,1152.427859336763,1096.3987117424342,1150.344587343163
Ukraine,Ilya Ilyuk,1995-12-24,Virtus.pro,Lil,RoG Play It Cool Dota 2 Invitational,2015-05-03,2015-05-03,1113.3003904359398,1172.5904964305087,1113.3003904359398,1172.5904964305087
Ukraine,Ilya Ilyuk,1995-12-24,Virtus.pro Polar,Lil,Battle of Central Europe Season 3,2014-11-09,2014-12-19,1139.2644764754311,1186.4732950125924,1154.9419533571154,1231.3555513285382
Ukraine,Ilya Ilyuk,1995-12-24,Virtus.pro Polar,Lil,Esportal Dota 2 League Invitational Tournament 1,2014-12-10,2014-12-14,1166.3136710534566,1233.9580534227416,1131.011044493483,1167.195113125602
Ukraine,Ilya Ilyuk,1995-12-24,NVMI,Lil,Game Show League Season 1,2014-09-11,2014-09-13,,,,
Brazil,Marcio Rodrigues,1995-10-04,,,,,,,,,
Sweden,Linus Blomdin,1995-05-31,CompLexity Gaming,Limmp,ESL One Genting 2018,2018-01-23,2018-01-28,1222.8554765146655,1420.5740831067687,999.8588756733529,992.9579353868772
Sweden,Linus Blomdin,1995-05-31,CompLexity Gaming,Limmp,Captains Draft 4.0,2018-01-04,2018-01-07,1033.6054122240255,1063.3520268134102,999.3370256375557,1000.9912483085054
Sweden,Linus Blomdin,1995-05-31,CompLexity Gaming,Limmp,DOTA Summit 8,2017-12-13,2017-12-17,963.7524822622985,932.4084575365359,1051.303682658888,1075.2590787251536
Sweden,Linus Blomdin,1995-05-31,CompLexity Gaming,Limmp,Perfect World Masters,2017-11-19,2017-11-26,1201.8068690166006,1257.2817637932542,1110.518864817153,1177.1895380722615
Sweden,Linus Blomdin,1995-05-31,CompLexity Gaming,Limmp,StarLadder i-League Invitational Season 3,2017-10-12,2017-10-15,1099.6294242282422,1115.3470990191977,938.3781625654947,925.0133647336344
Sweden,Linus Blomdin,1995-05-31,Alliance,Limmp,The Final Match Season 1,2017-07-07,2017-07-09,959.6942761429167,928.0752251326384,960.2451451642266,929.0582401128336
Sweden,Linus Blomdin,1995-05-31,Alliance,Limmp,Elimination Mode 3.0,2017-02-11,2017-02-17,1003.93192084295,998.2980505112436,1028.3886853278102,1050.8444686473365
Sweden,Linus Blomdin,1995-05-31,Alliance,Limmp,ASUS ROG DreamLeague Season 6,2016-11-25,2016-11-26,988.260032317614,972.6311325727858,970.2141211977614,943.7266133397225
Sweden,Linus Blomdin,1995-05-31,Alliance,Limmp,DreamLeague Season 6 League Play,2016-10-11,2016-11-08,1081.1011764930513,1120.195246266899,1014.2468482098143,1011.8838796405639
Sweden,Linus Blomdin,1995-05-31,Alliance,Limmp,FACEIT Invitational,2016-10-17,2016-10-19,1077.8211232310507,1115.334073758156,1140.1710870032653,1258.1171970171747
Sweden,Linus Blomdin,1995-05-31,CompLexity Gaming,Limmp,Dota 2 Canada Cup Season 6,2015-11-28,2016-02-08,1024.8602372233302,1016.1643578383864,1153.2994097977705,1214.3890262724015
Sweden,Linus Blomdin,1995-05-31,Ninjas in Pyjamas,Limmp,The Defense Season 5,2015-09-07,2015-12-06,1029.5572851551938,1039.1876289916702,1037.0993332433866,1085.3889823655743
Sweden,Linus Blomdin,1995-05-31,Ninjas in Pyjamas,Limmp,ASUS ROG DreamLeague Season 4,2015-09-29,2015-11-28,1020.9684137006959,1044.96473637663,1039.198758928709,1090.2210859951924
Sweden,Linus Blomdin,1995-05-31,Ninjas in Pyjamas,Limmp,Dota 2 Champions League Season 6,2015-09-20,2015-11-12,1027.0281889299733,1035.8345035595546,1043.760748550746,1100.7211035785958
Sweden,Linus Blomdin,1995-05-31,Ninjas in Pyjamas,Limmp,World Cyber Arena 2015 - European Pro Qualifiers,2015-09-21,2015-09-24,1026.8428527773106,1035.588781249432,1064.2846127038865,1118.5315374053164
Sweden,Linus Blomdin,1995-05-31,Ninjas in Pyjamas,Limmp,Gaming Paradise 2015,2015-09-10,2015-09-12,1028.953409431668,1038.386998700818,1028.5576955034487,1037.8623534052679
Sweden,Linus Blomdin,1995-05-31,Ninjas in Pyjamas,Limmp,RoG Play It Cool Dota 2 Invitational,2015-05-03,2015-05-03,1130.5881119126532,1225.6807245860252,1130.5881119126532,1225.6807245860252
Sweden,Linus Blomdin,1995-05-31,Ninjas in Pyjamas,Limmp,Major All Stars Dota 2 Tournament,2015-02-01,2015-03-22,1054.3896278078714,1117.4304134907381,1090.409059542844,1160.0014007095967
Denmark,Sylvester Hoelgaard,1992-04-19,Meet Your Makers,Link,Fragbite Masters 2014,2014-04-03,2014-04-26,939.8586175939513,949.5406441868485,983.3329316243044,1002.9602915222164
Denmark,Sylvester Hoelgaard,1992-04-19,Mousesports,Link,Fragbite Masters 2013,2013-10-21,2013-12-14,1117.231333709026,1179.5618453853501,1010.9504485116536,1078.1014088489446
Denmark,Sylvester Hoelgaard,1992-04-19,SK Gaming,Link,DreamHack Winter 2011,2011-11-24,2011-11-26,,,,
Brazil,Rodrigo Lelis,1996-11-24,SG e-sports,Liposa,ESL One Genting 2018,2018-01-23,2018-01-28,957.4001761163327,942.7962250126874,957.4001761163327,942.7962250126874
Brazil,Rodrigo Lelis,1996-11-24,SG e-sports,Liposa,Perfect World Masters,2017-11-19,2017-11-26,1030.804697978855,1040.1821152178486,980.80602551957,1009.3222599905164
Brazil,Rodrigo Lelis,1996-11-24,SG e-sports,Liposa,AMD SAPPHIRE Dota PIT League,2017-11-02,2017-11-05,955.9965608974992,959.4540379373192,1046.9737649989606,1086.4001255762353
Brazil,Rodrigo Lelis,1996-11-24,SG e-sports,Liposa,StarLadder i-League Invitational Season 3,2017-10-12,2017-10-15,1100.8485951739112,1172.865779596797,1067.3694214611278,1098.1939013679241
Brazil,Rodrigo Lelis,1996-11-24,Midas Club Elite,Liposa,World Cyber Arena 2016 AM Qualifiers,2016-11-11,2016-11-13,963.1890886731564,965.4166599733127,1006.5251181769933,1025.6123286944774
Bosnia and Herzegovina,Admir Salkanovi?,1991-12-11,MYinsanity,LizZard,Battle of Central Europe Season 3,2014-11-09,2014-12-19,,,971.4996729520057,1033.0847265580105
Bosnia and Herzegovina,Admir Salkanovi?,1991-12-11,MYinsanity,LizZard,Esportal Dota 2 League Invitational Tournament 1,2014-12-10,2014-12-14,925.9641053755797,952.2679141894554,970.5020913374423,1034.2427734422283
Sweden,Jonathan Berg,1988-03-19,Team Benjaz (page does not exist),Loda,The Final Match Season 1,2017-07-07,2017-07-09,,,,
Sweden,Jonathan Berg,1988-03-19,Alliance,Loda,Elimination Mode 3.0,2017-02-11,2017-02-17,1003.93192084295,998.2980505112436,1028.3886853278102,1050.8444686473365
Sweden,Jonathan Berg,1988-03-19,Alliance,Loda,ASUS ROG DreamLeague Season 6,2016-11-25,2016-11-26,988.260032317614,972.6311325727858,970.2141211977614,943.7266133397225
Sweden,Jonathan Berg,1988-03-19,Alliance,Loda,DreamLeague Season 6 League Play,2016-10-11,2016-11-08,1081.1011764930513,1120.195246266899,1014.2468482098143,1011.8838796405639
Sweden,Jonathan Berg,1988-03-19,Alliance,Loda,FACEIT Invitational,2016-10-17,2016-10-19,1077.8211232310507,1115.334073758156,1140.1710870032653,1258.1171970171747
Sweden,Jonathan Berg,1988-03-19,Alliance,Loda,World Cyber Arena 2016 EU Main Qualifier,2016-08-23,2016-09-01,1095.6071565180478,1167.2238840075752,1082.0009034694433,1134.274644089613
Sweden,Jonathan Berg,1988-03-19,Alliance,Loda,Global Grand Masters,2016-07-03,2016-07-26,1150.245560957263,1264.7024704768194,1100.4176667961524,1140.9105902074125
Sweden,Jonathan Berg,1988-03-19,Alliance,Loda,Captains Draft 3.0,2016-01-19,2016-02-17,1197.8427297349435,1372.6943104489362,1185.6296963321995,1262.049604681928
Sweden,Jonathan Berg,1988-03-19,Alliance,Loda,The Defense Season 5,2015-09-07,2015-12-06,987.4288655347792,971.6810879563286,1041.624060920447,1072.3013709848083
Sweden,Jonathan Berg,1988-03-19,Alliance,Loda,ASUS ROG DreamLeague Season 4,2015-09-29,2015-11-28,980.5817475886256,982.9275577406016,996.6062796770262,935.5075727363555
Sweden,Jonathan Berg,1988-03-19,Alliance,Loda,Dota 2 Champions League Season 6,2015-09-20,2015-11-12,978.0798130034956,962.3363110038883,1171.71159215548,1250.8442534097235
Sweden,Jonathan Berg,1988-03-19,Alliance,Loda,World Cyber Arena 2015 - European Pro Qualifiers,2015-09-21,2015-09-24,978.2301228571856,962.5945762998616,978.6748964634779,963.3587949072917
Sweden,Jonathan Berg,1988-03-19,Alliance,Loda,RoG Play It Cool Dota 2 Invitational,2015-05-03,2015-05-03,1110.2619604879708,1154.1567684983306,1110.2619604879708,1154.1567684983306
Sweden,Jonathan Berg,1988-03-19,Alliance,Loda,NVIDIA Game 24,2014-09-18,2014-09-19,1121.9920106239183,1205.1518483617474,1121.1554939796401,1203.7450928301241
Sweden,Jonathan Berg,1988-03-19,Alliance,Loda,DreamHack Bucharest Invitational,2014-04-26,2014-04-27,1110.964521791567,1197.3198203166796,1149.023269249689,1268.3650933626122
Sweden,Jonathan Berg,1988-03-19,Alliance,Loda,XMG Captains Draft Invitational,2014-02-18,2014-04-01,1187.463489649275,1245.6580696373946,1114.2190358115568,1108.8276886065648
Sweden,Jonathan Berg,1988-03-19,Alliance,Loda,Fragbite Masters 2013,2013-10-21,2013-12-14,1247.101802485706,1338.0132658213588,1238.3546563156115,1317.8993374393067
Sweden,Jonathan Berg,1988-03-19,Alliance,Loda,DreamHack Dota 2 Invitational,2013-03-14,2013-04-18,1248.8146185776068,1386.1237937019434,1169.1918345729844,1217.1469726746989
Sweden,Jonathan Berg,1988-03-19,Counter Logic Gaming,Loda,Dota2Replays Brawl,2012-01-14,2012-03-12,,,,
China,Chen Long,1992-09-20,To.be.or.not.to.be,Longb,VPGame Pro League Season 2,2016-07-20,2016-07-31,,,,
China,Chen Long,1992-09-20,To.be.or.not.to.be,Longb,G-League 2016,2016-06-30,2016-07-09,,,,
China,Huang Xiang,1988-01-30,,,,,,,,,
China,Luo Puchao,1990-01-12,LGD.Forever Young,Lpc,Dota2 Professional League Season 3 (2017 S1) - Top,2017-03-15,2017-04-16,1060.5871890801186,1079.9051450414297,965.9572849588593,960.6238091454404
China,Luo Puchao,1990-01-12,LGD.Forever Young,Lpc,Dota2 Professional League Season 2 - Top,2016-09-23,2016-12-31,912.3469456847816,904.612388335486,1101.738827526159,1133.8668517334086
China,Luo Puchao,1990-01-12,LGD.Forever Young,Lpc,Dota2 ACE - Provisional,2016-10-16,2016-12-26,1010.4335827927237,1011.7623628057603,1138.9773252168966,1220.1013824673169
China,Luo Puchao,1990-01-12,LGD.Forever Young,Lpc,World Cyber Arena 2016 Chinese Qualifiers S3,2016-10-05,2016-11-12,1060.977326710995,1078.9336604037371,930.9485788226127,904.3654761502548
China,Luo Puchao,1990-01-12,LGD.Forever Young,Lpc,Shanghai Dota 2 Open #2,2016-09-20,2016-10-08,914.3351238049561,883.5945996731317,1056.2015773502085,1074.2127954727157
China,Luo Puchao,1990-01-12,TongFu,Lpc,World Cyber Arena 2016 Chinese Qualifiers S2,2016-06-13,2016-09-25,984.5260936007364,968.0563261523143,908.593234640119,843.0193600891728
China,Luo Puchao,1990-01-12,TongFu,Lpc,VPGame Pro League Season 2,2016-07-20,2016-07-31,973.9639876266534,945.1400680171595,952.2587243568132,906.2976546569446
China,Luo Puchao,1990-01-12,TongFu,Lpc,Pro Gamer League 2016 (PGL 2016) - Summer,2016-07-23,2016-07-24,949.5570784895468,900.9951035491516,949.9029728084756,901.6739942676717
China,Luo Puchao,1990-01-12,TongFu,Lpc,Dota2 Professional League Season 1,2016-05-18,2016-07-17,994.1042527699003,963.0076126048205,973.420959495656,943.9958649070936
China,Luo Puchao,1990-01-12,TongFu,Lpc,G-League 2016,2016-06-30,2016-07-09,1037.8196083287103,1103.4382870293268,1091.818953071909,1179.7698583409926
China,Luo Puchao,1990-01-12,TongFu,Lpc,World Cyber Arena 2016 Chinese Qualifiers S1,2016-03-19,2016-05-19,976.3864162260164,998.5096603838133,994.1446807509067,963.261274689816
China,Luo Puchao,1990-01-12,TongFu,Lpc,ECL 2015 Autumn,2015-10-16,2015-12-30,970.145962688522,952.0398839638217,967.7772804894586,966.5617918669417
China,Luo Puchao,1990-01-12,TongFu,Lpc,G-League 2015,2015-05-09,2015-07-10,964.2770995186743,927.4432858173891,964.0603162636992,931.8457093040033
China,Luo Puchao,1990-01-12,TongFu,Lpc,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,,,962.8023388493287,929.4601413335927
China,Luo Puchao,1990-01-12,TongFu,Lpc,ECL 2015 Spring,2015-04-11,2015-06-14,,,957.0197000530917,918.4942227573364
China,Luo Puchao,1990-01-12,TongFu,Lpc,MarsTV Dota 2 League 2015 Spring - Chinese League,2015-05-07,2015-05-21,969.8233660398556,947.136813699486,967.1082186330077,933.1935663832968
China,Luo Puchao,1990-01-12,TongFu,Lpc,VPGame Pro League Season 1,2015-04-06,2015-04-19,,,,
China,Luo Puchao,1990-01-12,TongFu,Lpc,ECL 2014 Autumn,2014-09-12,2014-12-30,,,,
China,Luo Puchao,1990-01-12,TongFu.WanZhou,Lpc,National Electronic Sports Open 2014,2014-12-06,2014-12-07,,,,
China,Luo Puchao,1990-01-12,TongFu,Lpc,Sina Cup Supernova Dota 2 Open Season 5,2014-09-09,2014-09-21,,,,
China,Luo Puchao,1990-01-12,TongFu,Lpc,GEST The Challenge June,2014-06-16,2014-06-23,,,,
Singapore,Chan Jun,1994-06-02,First Departure,Lubby,OK.- Dota 2 Cup,2014-12-27,2014-12-28,1037.085308103065,1053.209227050448,1036.8310088475012,1052.8443637792448
Singapore,Chan Jun,1994-06-02,First Departure,Lubby,Fengyun Dota 2 Tournament,2013-12-23,2013-12-28,1066.1982134995737,1100.988934049952,1058.2859147315896,1079.8633448227574
Singapore,Chan Jun,1994-06-02,First Departure,Lubby,Rapture Gaming Network League 2013/2014,2013-05-18,2013-12-08,,,1067.7136692451595,1109.301480955791
Singapore,Chan Jun,1994-06-02,First Departure,Lubby,Armaggeddon Dota 2 Grand Slam Asia 2013,2013-03-07,2013-03-10,,,,
Germany,Merlin Seibel,1996-10-29,,,,,,,,,
USA,David Zhang,1988-08-04,,,,,,,,,
China,Zhou Xinyi,1994-09-14,To.be.or.not.to.be,Lwy,World Electronic Sports Games 2016 Asia Pacific Finals,2016-11-10,2016-11-13,,,,
China,Zhou Xinyi,1994-09-14,To.be.or.not.to.be,Lwy,VPGame Pro League Season 2,2016-07-20,2016-07-31,,,,
China,Zhou Xinyi,1994-09-14,To.be.or.not.to.be,Lwy,G-League 2016,2016-06-30,2016-07-09,,,,
China,Zhou Xinyi,1994-09-14,Speed Gaming.cn,Lwy,ECL 2014 Autumn,2014-09-12,2014-12-30,1151.7558587099065,1233.346463476522,1024.1809004200986,1024.3343701876731
China,Zhou Xinyi,1994-09-14,Speed Gaming.cn,Lwy,G-League 2014,2014-10-25,2014-12-27,1052.2931581722682,1070.4015937083643,1024.6852368358552,1024.8419074930223
China,Zhou Xinyi,1994-09-14,Speed Gaming.cn,Lwy,Sina Cup Supernova Dota 2 Open Season 5,2014-09-09,2014-09-21,985.5395965298326,982.702133177574,1152.8862468417456,1270.5494608076594
United Kingdom,Alex Richardson,1993-08-31,,,,,,,,,
Denmark,Jacob Toft,1986-06-18,,,,,,,,,
Jordan,Anas Hirzallah,1997-12-14,Aboshamalah (page does not exist),MagE-,World Electronic Sports Games 2016 Middle East & Africa Finals,2016-08-26,2016-08-28,,,,
Ukraine,Andrey Chipenko,1990-05-10,Planet Dog,Mag~,ESL One Genting 2018,2018-01-23,2018-01-28,,,,
Ukraine,Andrey Chipenko,1990-05-10,Vega Squadron,Mag~,Russian e-Sports Cup 2017,2017-04-01,2017-05-28,975.4030373558194,984.5639333335691,1102.57099296764,1109.0494644555715
Ukraine,Andrey Chipenko,1990-05-10,F.R.I.E.N.D.S.,Mag~,Russian e-Sports Cup 2017,2017-04-01,2017-05-28,945.5494536676966,917.2899149818587,,
Ukraine,Andrey Chipenko,1990-05-10,Chip+4 (page does not exist),Mag~,Mr. Cat Invitational Europe,2017-05-02,2017-05-18,,,,
Ukraine,Andrey Chipenko,1990-05-10,Vega Squadron,Mag~,DreamLeague Season 6 League Play,2016-10-11,2016-11-08,1091.2002331847684,1139.7635080694886,1000.5912602536908,1006.7561012706059
Ukraine,Andrey Chipenko,1990-05-10,Vega Squadron,Mag~,FACEIT Invitational,2016-10-17,2016-10-19,996.6422073399953,979.7417865221776,996.6880991831224,980.0186609004072
Ukraine,Andrey Chipenko,1990-05-10,Vega Squadron,Mag~,World Cyber Arena 2016 EU Main Qualifier,2016-08-23,2016-09-01,1081.0212485168179,1148.3317172677926,1099.954594145414,1203.5975658162013
Ukraine,Andrey Chipenko,1990-05-10,Vega Squadron,Mag~,Global Grand Masters,2016-07-03,2016-07-26,1056.573984643068,1090.966915388985,1098.2360011064782,1179.8480646545454
Ukraine,Andrey Chipenko,1990-05-10,Vega Squadron,Mag~,Captains Draft 3.0,2016-01-19,2016-02-17,1054.9510337649465,1112.5168561844189,1198.170902527505,1312.616876100757
Ukraine,Andrey Chipenko,1990-05-10,Vega Squadron,Mag~,The Defense Season 5,2015-09-07,2015-12-06,1106.3304521476432,1166.2563478852733,1052.8686288375736,1083.6605360146298
Ukraine,Andrey Chipenko,1990-05-10,Vega Squadron,Mag~,ASUS ROG DreamLeague Season 4,2015-09-29,2015-11-28,1103.646878069224,1156.5737342373159,1023.6481268748703,1006.4995337624653
Ukraine,Andrey Chipenko,1990-05-10,Vega Squadron,Mag~,World Cyber Arena 2015 - European Pro Qualifiers,2015-09-21,2015-09-24,974.1583267434427,957.821204910516,974.6862899529523,958.6829467879712
Ukraine,Andrey Chipenko,1990-05-10,Virtus.pro Polar,Mag~,Battle of Central Europe Season 3,2014-11-09,2014-12-19,1139.2644764754311,1186.4732950125924,1154.9419533571154,1231.3555513285382
Ukraine,Andrey Chipenko,1990-05-10,Virtus.pro Polar,Mag~,Esportal Dota 2 League Invitational Tournament 1,2014-12-10,2014-12-14,1166.3136710534566,1233.9580534227416,1131.011044493483,1167.195113125602
Ukraine,Andrey Chipenko,1990-05-10,Team Empire,Mag~,Game Show League Season 1,2014-09-11,2014-09-13,1057.3172835542632,1118.3964750207147,1144.669391344498,1179.2043225666273
Ukraine,Andrey Chipenko,1990-05-10,Team Empire,Mag~,Megafon Battle Arena,2014-08-25,2014-08-26,1064.4297285161065,1133.0881763722596,1099.8790469222822,1154.1194277267234
Ukraine,Andrey Chipenko,1990-05-10,Team Empire,Mag~,Fragbite Masters 2014,2014-04-03,2014-04-26,1118.4069849884643,1225.441326100029,1200.583183497026,1255.6473632955099
Ukraine,Andrey Chipenko,1990-05-10,Team Empire,Mag~,MLG T.K.O. Europe,2014-02-04,2014-04-16,1185.4004677979178,1288.3052004547294,1012.4065917725284,1036.971462563076
Ukraine,Andrey Chipenko,1990-05-10,Team Empire,Mag~,Electronic Sports Prime Shock Therapy Cup,2014-01-31,2014-02-08,1063.7910103283045,1085.5002130507942,1164.026374352921,1234.966113558143
Ukraine,Andrey Chipenko,1990-05-10,Team Empire,Mag~,Netolic Pro League #4 West,2013-12-04,2013-12-12,939.7867740086473,917.6806267818773,1070.1561550838471,1056.0046821427184
Ukraine,Andrey Chipenko,1990-05-10,ICCup,Mag~,Corsair Gaming Summer Tournament 2013,2013-06-28,2013-07-26,,,,
Czech Republic,Pavel Bene?,1996-10-05,,,,,,,,,
Brazil,Leonardo Viana,1999-03-15,T Show,Mandy,World Electronic Sports Games 2016 Americas Finals,2016-10-21,2016-10-23,,,,
Denmark,Brian Strandby,1984-09-03,Flipsid3 Tactics,MaNia,Corsair Gaming Summer Tournament 2013,2013-06-28,2013-07-26,,,,
Kazakhstan,Yernar Urazbayev,1992-08-25,NEXT.kz,Mantis,Fragbite Masters 2014,2014-04-03,2014-04-26,1001.8233865685072,1079.5023201209046,972.107169097636,1001.5179557897113
Kazakhstan,Yernar Urazbayev,1992-08-25,NEXT.kz,Mantis,MLG T.K.O. Europe,2014-02-04,2014-04-16,1025.3045936472288,1050.3734417912676,979.2440290746707,1030.7675602449626
Kazakhstan,Yernar Urazbayev,1992-08-25,Ahead Gaming,Mantis,Fragbite Masters 2013,2013-10-21,2013-12-14,1143.9105988039164,1215.8101831687118,896.7199340359443,896.3326578848595
Kazakhstan,Yernar Urazbayev,1992-08-25,NEXT.kz,Mantis,Corsair Gaming Summer Tournament 2013,2013-06-28,2013-07-26,1035.8680066391064,1081.8859358142574,1015.7139768948794,1045.0174411383407
France,Charlie Lelievre,1989-07-01,Sigma.fr,MarSu,Fragbite Masters 2013,2013-10-21,2013-12-14,,,1147.364760201404,1210.10515001952
Romania,Cosmin Nechifor,1992-05-28,,,,,,,,,
USA,Mason Venne,1991-11-02,Digital Chaos,Mason,China Top 2017,2017-11-19,2017-11-23,1061.5856950554598,1073.6456818682807,1059.9137828356927,1071.6463683046716
USA,Mason Venne,1991-11-02,Team Onyx,Mason,Elimination Mode 3.0,2017-02-11,2017-02-17,1160.6951319187915,1245.397636711112,1005.2136876894037,1020.4188964602246
USA,Mason Venne,1991-11-02,Digital Chaos,Mason,Dota 2 Canada Cup Season 6,2015-11-28,2016-02-08,1061.892148059089,1076.522202386918,1159.013777991487,1225.6970584055834
USA,Mason Venne,1991-11-02,Evil Geniuses,Mason,MLG T.K.O. America,2014-02-04,2014-04-05,1017.939720086678,1056.7812532067503,1232.475703615704,1330.2530332437752
Mongolia,Enkhbayar Batsukh,1991-10-26,The Mongolz,Masquerade,ROG MASTERS 2016,2016-11-10,2016-11-13,944.2167259802188,923.2256595434453,924.5138571355417,893.9430465216965
Mongolia,Enkhbayar Batsukh,1991-10-26,The Mongolz,Masquerade,World Cyber Arena 2016 SEA Qualifiers,2016-04-29,2016-05-21,,,1012.2747586187936,1027.8885718020426
Russia,Leonard Urich,1992-02-17,,,,,,,,,
Finland,Lasse Aukusti,1995-03-03,Team Liquid,MATUMBAMAN,ESL One Genting 2018,2018-01-23,2018-01-28,956.7472731915584,933.047191134094,1025.4788529137331,1028.809453293362
Finland,Lasse Aukusti,1995-03-03,Team Liquid,MATUMBAMAN,AMD SAPPHIRE Dota PIT League,2017-11-02,2017-11-05,1110.8522893100937,1179.9393494710675,928.5244210138201,889.3597899703365
Finland,Lasse Aukusti,1995-03-03,Team Liquid,MATUMBAMAN,StarLadder i-League Invitational Season 3,2017-10-12,2017-10-15,1027.018621854981,1034.6630996792999,1102.7273158946477,1145.3993502417889
Finland,Lasse Aukusti,1995-03-03,Team Liquid,MATUMBAMAN,DreamLeague Season 7,2017-07-21,2017-07-22,1213.7630765924578,1351.3832983494428,1060.113105961254,1139.835825116162
Finland,Lasse Aukusti,1995-03-03,Team Liquid,MATUMBAMAN,DreamLeague Season 7 EU Division,2017-05-04,2017-05-21,1157.0537244240077,1199.951705485134,1002.9495319032503,964.9870733258164
Finland,Lasse Aukusti,1995-03-03,Team Liquid,MATUMBAMAN,ASUS ROG DreamLeague Season 6,2016-11-25,2016-11-26,1092.3091148082517,1142.347056868417,1011.7900370741452,1035.2541573392614
Finland,Lasse Aukusti,1995-03-03,Team Liquid,MATUMBAMAN,DreamLeague Season 6 League Play,2016-10-11,2016-11-08,1048.3506410847303,1043.356038081669,1143.7182312269506,1226.20222353514
Finland,Lasse Aukusti,1995-03-03,Team Liquid,MATUMBAMAN,FACEIT Invitational,2016-10-17,2016-10-19,1046.991291126971,1114.8330335222613,1058.5509406779322,1099.6838501005168
Finland,Lasse Aukusti,1995-03-03,Team Liquid,MATUMBAMAN,Global Grand Masters,2016-07-03,2016-07-26,1010.0326396494817,1040.8013517702223,1133.8685856965587,1274.4763475936948
Finland,Lasse Aukusti,1995-03-03,Team Liquid,MATUMBAMAN,Captains Draft 3.0,2016-01-19,2016-02-17,1027.9527473205808,1045.9690235811631,1121.5311239129646,1155.8891473206254
Finland,Lasse Aukusti,1995-03-03,Team Liquid,MATUMBAMAN,The Defense Season 5,2015-09-07,2015-12-06,1041.3977371336723,1064.5672845521058,1166.8438426694659,1306.5174084358146
Finland,Lasse Aukusti,1995-03-03,Team Liquid,MATUMBAMAN,Dota 2 Champions League Season 6,2015-09-20,2015-11-12,1037.8555017704539,1059.0425256043177,1110.750136677183,1134.9486079423496
USA,Travis Bueno,1990-12-25,,,,,,,,,
Turkey,Alperen Arslan,1995-08-13,Pub Players (page does not exist),MdL (Alperen Arslan),World Electronic Sports Games 2016 Middle East & Africa Finals,2016-08-26,2016-08-28,,,,
China,Zhang Hangqi,1989-12-28,To.be.or.not.to.be,MelodyLovers,World Electronic Sports Games 2016 Asia Pacific Finals,2016-11-10,2016-11-13,,,,
China,Zhang Hangqi,1989-12-28,To.be.or.not.to.be,MelodyLovers,VPGame Pro League Season 2,2016-07-20,2016-07-31,,,,
China,Zhang Hangqi,1989-12-28,To.be.or.not.to.be,MelodyLovers,G-League 2016,2016-06-30,2016-07-09,,,,
China,Zhang Hangqi,1989-12-28,TongFu,MelodyLovers,G-League 2015,2015-05-09,2015-07-10,964.2770995186743,927.4432858173891,964.0603162636992,931.8457093040033
China,Zhang Hangqi,1989-12-28,TongFu,MelodyLovers,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,,,962.8023388493287,929.4601413335927
China,Zhang Hangqi,1989-12-28,TongFu,MelodyLovers,ECL 2015 Spring,2015-04-11,2015-06-14,,,957.0197000530917,918.4942227573364
