v1,id,player,start,country,name,dob,team,tour,end,ageattour,elo32diff,cumelo,intage,std,mean,normal,quarterattour,intage2,start2,ageattoursq,id_effect
4085,198,S4,2016-06-03,Sweden,Gustav Magnusson,1992-04-01,Alliance,The Manila Major 2016,2016-06-12,8829,42.527653,-2.4297683,24,203.70135,-122.78986,.59086543,24,576,03jun2016,77951240,-285.87955
4084,198,S4,2016-06-17,Sweden,Gustav Magnusson,1992-04-01,Alliance,ESL One Frankfurt 2016,2016-06-19,8843,-22.759626,-25.189396,24,203.70135,-122.78986,.4791351,24,576,17jun2016,78198648,-285.87955
4134,198,S4,2016-07-03,Sweden,Gustav Magnusson,1992-04-01,Alliance,Global Grand Masters,2016-07-26,8859,-49.827892,-75.017288,24,203.70135,-122.78986,.23452261,24,576,03jul2016,78481880,-285.87955
4083,198,S4,2016-08-02,Sweden,Gustav Magnusson,1992-04-01,Alliance,The International 2016,2016-08-13,8889,6.7216148,-68.295677,24,203.70135,-122.78986,.26752001,24,576,02aug2016,79014320,-285.87955
4133,198,S4,2016-08-23,Sweden,Gustav Magnusson,1992-04-01,Alliance,World Cyber Arena 2016 EU Main Qualifier,2016-09-01,8910,-13.606253,-81.901932,24,203.70135,-122.78986,.2007249,24,576,23aug2016,79388096,-285.87955
4082,198,S4,2016-09-28,Sweden,Gustav Magnusson,1992-04-01,OG,Mars Dota 2 League 2016 Autumn,2016-10-02,8946,13.232026,-68.669899,24,203.70135,-122.78986,.26568288,24,576,28sep2016,80030912,-285.87955
4132,198,S4,2016-10-17,Sweden,Gustav Magnusson,1992-04-01,OG,FACEIT Invitational,2016-10-19,8965,-2.1009591,-70.770859,24,203.70135,-122.78986,.25536895,24,576,17oct2016,80371224,-285.87955
4081,198,S4,2016-11-16,Sweden,Gustav Magnusson,1992-04-01,OG,The Summit 6,2016-11-20,8995,55.856148,-14.914712,24,203.70135,-122.78986,.52957505,24,576,16nov2016,80910024,-285.87955
4080,198,S4,2016-12-03,Sweden,Gustav Magnusson,1992-04-01,OG,The Boston Major 2016,2016-12-10,9012,68.483772,53.569057,24,203.70135,-122.78986,.86577195,24,576,03dec2016,81216144,-285.87955
4079,198,S4,2017-01-20,Sweden,Gustav Magnusson,1992-04-01,OG,Dota Pit League Season 5,2017-01-22,9060,-22.609278,30.95978,24,203.70135,-122.78986,.7547797,24,576,20jan2017,82083600,-285.87955
4131,198,S4,2017-02-11,Sweden,Gustav Magnusson,1992-04-01,OG,Elimination Mode 3.0,2017-02-17,9082,24.811636,55.771416,24,203.70135,-122.78986,.87658364,24,576,11feb2017,82482720,-285.87955
4078,198,S4,2017-02-23,Sweden,Gustav Magnusson,1992-04-01,OG,StarLadder i-League StarSeries Season 3,2017-02-26,9094,-27.194174,28.577242,24,203.70135,-122.78986,.74308342,24,576,23feb2017,82700832,-285.87955
4077,198,S4,2017-03-27,Sweden,Gustav Magnusson,1992-04-01,OG,Dota 2 Asia Championships 2017,2017-04-04,9126,4.2896547,32.866898,25,203.70135,-122.78986,.76414198,25,625,27mar2017,83283872,-285.87955
4076,198,S4,2017-04-24,Sweden,Gustav Magnusson,1992-04-01,OG,The Kiev Major 2017,2017-04-30,9154,43.199486,76.066383,25,203.70135,-122.78986,.97621465,25,625,24apr2017,83795712,-285.87955
4075,198,S4,2017-05-25,Sweden,Gustav Magnusson,1992-04-01,OG,The Manila Masters,2017-05-28,9185,-28.443092,47.623291,25,203.70135,-122.78986,.83658332,25,625,25may2017,84364224,-285.87955
4074,198,S4,2017-06-04,Sweden,Gustav Magnusson,1992-04-01,OG,EPICENTER 2017,2017-06-11,9195,-3.3405983,44.282692,25,203.70135,-122.78986,.82018381,25,625,04jun2017,84548024,-285.87955
4073,198,S4,2017-07-05,Sweden,Gustav Magnusson,1992-04-01,OG,Mars Dota 2 League 2017,2017-07-09,9226,42.054211,86.336906,25,203.70135,-122.78986,1.0266341,25,625,05jul2017,85119072,-285.87955
4072,198,S4,2017-08-02,Sweden,Gustav Magnusson,1992-04-01,OG,The International 2017,2017-08-12,9254,11.417875,97.754776,25,203.70135,-122.78986,1.0826862,25,625,02aug2017,85636512,-285.87955
4130,198,S4,2017-11-02,Sweden,Gustav Magnusson,1992-04-01,OG,AMD SAPPHIRE Dota PIT League,2017-11-05,9346,-24.298838,73.45594,25,203.70135,-122.78986,.96339959,25,625,02nov2017,87347712,-285.87955
4129,198,S4,2017-12-08,Sweden,Gustav Magnusson,1992-04-01,OG,MDL Macau,2017-12-10,9382,72.151451,145.60739,25,203.70135,-122.78986,1.3176017,25,625,08dec2017,88021920,-285.87955
4128,198,S4,2017-12-13,Sweden,Gustav Magnusson,1992-04-01,OG,DOTA Summit 8,2017-12-17,9387,-44.47757,101.12982,25,203.70135,-122.78986,1.0992547,25,625,13dec2017,88115768,-285.87955
4127,198,S4,2018-01-04,Sweden,Gustav Magnusson,1992-04-01,OG,Captains Draft 4.0,2018-01-07,9409,-10.408012,90.721809,25,203.70135,-122.78986,1.0481603,25,625,04jan2018,88529280,-285.87955
4146,199,Luobo,2015-04-11,China,Luo Yebo,1994-07-01,Team DK,ECL 2015 Spring,2015-06-14,7589,-122.29448,-122.29448,20,94.119514,-220.80197,1.0466213,20,400,11apr2015,57592920,-305.59546
4145,199,Luobo,2015-04-14,China,Luo Yebo,1994-07-01,Team DK,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-07-05,7592,-108.00336,-230.29784,20,94.119514,-220.80197,-.10089158,20,400,14apr2015,57638464,-305.59546
4147,199,Luobo,2015-05-07,China,Luo Yebo,1994-07-01,Team DK,MarsTV Dota 2 League 2015 Spring - Chinese League,2015-05-21,7615,-79.515755,-309.8136,20,94.119514,-220.80197,-.94572973,20,400,07may2015,57988224,-305.59546
4151,200,Fran,2016-05-18,China,Xu Zichen,1995-07-21,IG Vitality,Dota2 Professional League Season 1,2016-07-17,7607,106.9007,106.9007,20,71.855202,214.41472,-1.4962593,20,400,18may2016,57866448,123.79533
4148,200,Fran,2016-06-13,China,Xu Zichen,1995-07-21,IG Vitality,World Cyber Arena 2016 Chinese Qualifiers S2,2016-09-25,7633,140.67891,247.57961,20,71.855202,214.41472,.46155164,20,400,13jun2016,58262688,123.79533
4149,200,Fran,2016-07-20,China,Xu Zichen,1995-07-21,IG Vitality,VPGame Pro League Season 2,2016-07-31,7670,-1.7540214,245.82558,21,71.855202,214.41472,.43714115,21,441,20jul2016,58828900,123.79533
4150,200,Fran,2016-07-23,China,Xu Zichen,1995-07-21,IG Vitality,Pro Gamer League 2016 (PGL 2016) - Summer,2016-07-24,7673,11.527398,257.35297,21,71.855202,214.41472,.59756655,21,441,23jul2016,58874928,123.79533
4165,201,Saksa,2016-01-19,Macedonia,Martin Sazdov,1995-06-12,Mamas Boys,Captains Draft 3.0,2016-02-17,7526,-5.1551781,-5.1551781,20,71.271187,-28.05002,.3212356,20,400,19jan2016,56640676,-139.78529
4161,201,Saksa,2016-06-03,Macedonia,Martin Sazdov,1995-06-12,Digital Chaos,The Manila Major 2016,2016-06-12,7662,-65.078239,-70.233421,20,71.271187,-28.05002,-.59187174,20,400,03jun2016,58706244,-139.78529
4160,201,Saksa,2016-07-06,Macedonia,Martin Sazdov,1995-06-12,Digital Chaos,Nanyang Dota 2 Championships Season 2,2016-07-10,7695,-43.024807,-113.25822,21,71.271187,-28.05002,-1.1955491,21,441,06jul2016,59213024,-139.78529
4159,201,Saksa,2016-07-13,Macedonia,Martin Sazdov,1995-06-12,Digital Chaos,The Summit 5,2016-07-17,7702,-11.376319,-124.63454,21,71.271187,-28.05002,-1.3551693,21,441,13jul2016,59320804,-139.78529
4158,201,Saksa,2016-07-21,Macedonia,Martin Sazdov,1995-06-12,Digital Chaos,SL i-League StarSeries Season 2,2016-07-24,7710,-31.050364,-155.68491,21,71.271187,-28.05002,-1.7908343,21,441,21jul2016,59444100,-139.78529
4157,201,Saksa,2016-08-02,Macedonia,Martin Sazdov,1995-06-12,Digital Chaos,The International 2016,2016-08-13,7722,218.64784,62.96294,21,71.271187,-28.05002,1.2769952,21,441,02aug2016,59629284,-139.78529
4156,201,Saksa,2016-11-16,Macedonia,Martin Sazdov,1995-06-12,Digital Chaos,The Summit 6,2016-11-20,7828,-31.129566,31.833376,21,71.271187,-28.05002,.84021884,21,441,16nov2016,61277584,-139.78529
4155,201,Saksa,2016-12-03,Macedonia,Martin Sazdov,1995-06-12,Digital Chaos,The Boston Major 2016,2016-12-10,7845,-.31517121,31.518204,21,71.271187,-28.05002,.83579671,21,441,03dec2016,61544024,-139.78529
4164,201,Saksa,2016-12-17,Macedonia,Martin Sazdov,1995-06-12,Digital Chaos,China Top 2016,2016-12-18,7859,-1.0250772,30.493128,21,71.271187,-28.05002,.82141393,21,441,17dec2016,61763880,-139.78529
4154,201,Saksa,2017-01-06,Macedonia,Martin Sazdov,1995-06-12,Digital Chaos,ESL One Genting 2017,2017-01-08,7879,31.948391,62.441517,21,71.271187,-28.05002,1.2696791,21,441,06jan2017,62078640,-139.78529
4153,201,Saksa,2017-01-20,Macedonia,Martin Sazdov,1995-06-12,Digital Chaos,Dota Pit League Season 5,2017-01-22,7893,-46.543564,15.897953,21,71.271187,-28.05002,.61663032,21,441,20jan2017,62299448,-139.78529
4152,201,Saksa,2017-02-23,Macedonia,Martin Sazdov,1995-06-12,Digital Chaos,StarLadder i-League StarSeries Season 3,2017-02-26,7927,-70.220718,-54.322765,21,71.271187,-28.05002,-.36863068,21,441,23feb2017,62837328,-139.78529
4163,201,Saksa,2017-12-07,Macedonia,Martin Sazdov,1995-06-12,OpTic Gaming,ROG MASTERS 2017,2017-12-10,8214,-1.2521394,-55.574905,22,71.271187,-28.05002,-.38619936,22,484,07dec2017,67469792,-139.78529
4162,201,Saksa,2017-12-13,Macedonia,Martin Sazdov,1995-06-12,OpTic Gaming,DOTA Summit 8,2017-12-17,8220,6.5914555,-48.983452,22,71.271187,-28.05002,-.29371521,22,484,13dec2017,67568400,-139.78529
4174,202,Sam H,2016-11-10,Philippines,Samson Solomon,1994-12-12,TNC Pro Team,World Electronic Sports Games 2016 Asia Pacific Finals,2016-11-13,8004,-27.960876,-27.960876,21,46.299789,65.382721,-2.0160697,21,441,10nov2016,64064016,-83.985596
4171,202,Sam H,2017-01-12,Philippines,Samson Solomon,1994-12-12,TNC Pro Team,World Electronic Sports Games 2016,2017-01-15,8067,122.58765,94.62677,22,46.299789,65.382721,.63162374,22,484,12jan2017,65076488,-83.985596
4170,202,Sam H,2017-02-23,Philippines,Samson Solomon,1994-12-12,TNC Pro Team,StarLadder i-League StarSeries Season 3,2017-02-26,8109,21.632919,116.25969,22,46.299789,65.382721,1.0988595,22,484,23feb2017,65755880,-83.985596
4169,202,Sam H,2017-04-24,Philippines,Samson Solomon,1994-12-12,TNC Pro Team,The Kiev Major 2017,2017-04-30,8169,-43.607903,72.651787,22,46.299789,65.382721,.15699992,22,484,24apr2017,66732560,-83.985596
4168,202,Sam H,2017-05-18,Philippines,Samson Solomon,1994-12-12,TNC Pro Team,StarLadder i-League Invitational #2,2017-05-21,8193,29.345785,101.99757,22,46.299789,65.382721,.79082108,22,484,18may2017,67125248,-83.985596
4167,202,Sam H,2017-06-15,Philippines,Samson Solomon,1994-12-12,TNC Pro Team,Galaxy Battles,2017-06-18,8221,2.683275,104.68085,22,46.299789,65.382721,.84877539,22,484,15jun2017,67584840,-83.985596
4166,202,Sam H,2017-08-02,Philippines,Samson Solomon,1994-12-12,TNC Pro Team,The International 2017,2017-08-12,8269,-52.461887,52.218956,22,46.299789,65.382721,-.28431588,22,484,02aug2017,68376360,-83.985596
4173,202,Sam H,2017-11-19,Philippines,Samson Solomon,1994-12-12,TNC Pro Team,China Top 2017,2017-11-23,8378,-3.6437957,48.575161,22,46.299789,65.382721,-.36301592,22,484,19nov2017,70190880,-83.985596
4172,202,Sam H,2017-12-08,Philippines,Samson Solomon,1994-12-12,TNC Pro Team,MDL Macau,2017-12-10,8397,-23.180561,25.3946,23,46.299789,65.382721,-.86367828,23,529,08dec2017,70509608,-83.985596
4180,203,SanSheng,2014-05-24,China,Wang Zhaohui,1989-06-13,Newbee,MarsTV Dota 2 League 2014,2014-05-25,9111,57.302277,57.302277,24,42.094749,112.46354,-1.3104073,24,576,24may2014,83010320,-102.02338
4188,203,SanSheng,2014-06-02,China,Wang Zhaohui,1989-06-13,Newbee,V Games Tournament,2014-06-25,9120,2.3874507,59.689724,24,42.094749,112.46354,-1.2536912,24,576,02jun2014,83174400,-102.02338
4189,203,SanSheng,2014-06-16,China,Wang Zhaohui,1989-06-13,Newbee,GEST The Challenge June,2014-06-23,9134,38.620823,98.310547,25,42.094749,112.46354,-.33621758,25,625,16jun2014,83429952,-102.02338
4179,203,SanSheng,2014-07-08,China,Wang Zhaohui,1989-06-13,Newbee,The International 2014,2014-07-21,9156,62.272331,160.58287,25,42.094749,112.46354,1.1431196,25,625,08jul2014,83832336,-102.02338
4178,203,SanSheng,2014-08-11,China,Wang Zhaohui,1989-06-13,Newbee,i-League Season 1,2014-09-28,9190,-83.255882,77.326996,25,42.094749,112.46354,-.8347013,25,625,11aug2014,84456096,-102.02338
4185,203,SanSheng,2014-09-12,China,Wang Zhaohui,1989-06-13,Newbee,ECL 2014 Autumn,2014-12-30,9222,-23.508148,53.818851,25,42.094749,112.46354,-1.3931593,25,625,12sep2014,85045280,-102.02338
4187,203,SanSheng,2014-11-13,China,Wang Zhaohui,1989-06-13,Newbee,IeSF 2014 World Championship,2014-11-16,9284,33.549637,87.368484,25,42.094749,112.46354,-.59615636,25,625,13nov2014,86192656,-102.02338
4186,203,SanSheng,2014-12-06,China,Wang Zhaohui,1989-06-13,Newbee,National Electronic Sports Open 2014,2014-12-07,9307,-1.3503635,86.018127,25,42.094749,112.46354,-.62823552,25,625,06dec2014,86620248,-102.02338
4177,203,SanSheng,2015-04-06,China,Wang Zhaohui,1989-06-13,Newbee,i-League Season 3,2015-05-23,9428,74.42643,120.44982,25,42.094749,112.46354,.18972144,25,625,06apr2015,88887184,-102.02338
4183,203,SanSheng,2015-04-14,China,Wang Zhaohui,1989-06-13,Newbee,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-07-05,9436,72.862244,193.31206,25,42.094749,112.46354,1.9206319,25,625,14apr2015,89038096,-102.02338
4182,203,SanSheng,2015-05-09,China,Wang Zhaohui,1989-06-13,Newbee,G-League 2015,2015-07-10,9461,-45.923153,147.38892,25,42.094749,112.46354,.82968462,25,625,09may2015,89510520,-102.02338
4176,203,SanSheng,2015-06-03,China,Wang Zhaohui,1989-06-13,Newbee,MarsTV Dota 2 League 2015 Spring,2015-06-07,9486,-2.0933185,145.29559,25,42.094749,112.46354,.77995586,25,625,03jun2015,89984192,-102.02338
4175,203,SanSheng,2015-07-27,China,Wang Zhaohui,1989-06-13,Newbee,The International 2015,2015-08-08,9540,-4.3432193,140.95238,26,42.094749,112.46354,.67677867,26,676,27jul2015,91011600,-102.02338
4181,203,SanSheng,2016-10-14,China,Wang Zhaohui,1989-06-13,Newbee,Nanyang Dota 2 Championships  - Cruise Cup #1,2016-10-16,9985,-2.2656937,138.68668,27,42.094749,112.46354,.62295496,27,729,14oct2016,99700224,-102.02338
4194,204,Santa,2012-11-13,Russia,Alexander Koltan,1989-06-10,Virtus.pro,StarLadder StarSeries Season 4,2012-12-23,8557,147.90364,147.90364,23,77.972755,269.19064,-1.5555048,23,529,13nov2012,73222248,87.364105
4193,204,Santa,2012-11-26,Russia,Alexander Koltan,1989-06-10,Virtus.pro,The Defense Season 3,2013-03-30,8570,185.5717,333.47534,23,77.972755,269.19064,.82445103,23,529,26nov2012,73444896,87.364105
4191,204,Santa,2012-12-12,Russia,Alexander Koltan,1989-06-10,Virtus.Pro,RaidCall Dota 2 League Season 2,2013-04-10,8586,-13.540378,319.93497,23,77.972755,269.19064,.65079576,23,529,12dec2012,73719392,87.364105
4192,204,Santa,2013-02-11,Russia,Alexander Koltan,1989-06-10,Virtus.Pro,StarLadder StarSeries Season 5,2013-04-07,8647,-9.658989,310.27597,23,77.972755,269.19064,.52691931,23,529,11feb2013,74770608,87.364105
4190,204,Santa,2013-03-18,Russia,Alexander Koltan,1989-06-10,Virtus.pro,RaidCall EMS One Spring Season,2013-04-21,8682,-75.912766,234.36322,23,77.972755,269.19064,-.44666132,23,529,18mar2013,75377120,87.364105
4210,205,Scandal,2012-11-13,Russia,Roman Sadotenkov,1991-12-04,Team Empire,StarLadder StarSeries Season 4,2012-12-23,7650,35.662754,35.662754,20,287.13522,-432.02609,1.6288104,20,400,13nov2012,58522500,-563.08185
4211,205,Scandal,2012-11-22,Russia,Roman Sadotenkov,1991-12-04,Team Empire,DreamHack Winter 2012,2012-11-25,7659,-4.1589561,31.503798,20,287.13522,-432.02609,1.6143261,20,400,22nov2012,58660280,-563.08185
4209,205,Scandal,2012-11-26,Russia,Roman Sadotenkov,1991-12-04,Team Empire,The Defense Season 3,2013-03-30,7663,-77.067963,-45.564167,20,287.13522,-432.02609,1.3459231,20,400,26nov2012,58721568,-563.08185
4207,205,Scandal,2012-12-12,Russia,Roman Sadotenkov,1991-12-04,Team Empire,RaidCall Dota 2 League Season 2,2013-04-10,7679,-126.60965,-172.17383,21,287.13522,-432.02609,.90498221,21,441,12dec2012,58967040,-563.08185
4205,205,Scandal,2013-02-10,Russia,Roman Sadotenkov,1991-12-04,Team Empire,The Premier League Season 4,2013-04-28,7739,-221.78174,-393.95557,21,287.13522,-432.02609,.13258748,21,441,10feb2013,59892120,-563.08185
4208,205,Scandal,2013-02-11,Russia,Roman Sadotenkov,1991-12-04,Team Empire,StarLadder StarSeries Season 5,2013-04-07,7740,-114.17075,-508.12631,21,287.13522,-432.02609,-.26503265,21,441,11feb2013,59907600,-563.08185
4217,205,Scandal,2013-03-14,Russia,Roman Sadotenkov,1991-12-04,Team Empire,DreamHack Dota 2 Invitational,2013-04-18,7771,-186.38623,-694.51251,21,287.13522,-432.02609,-.91415614,21,441,14mar2013,60388440,-563.08185
4206,205,Scandal,2013-03-18,Russia,Roman Sadotenkov,1991-12-04,Team Empire,RaidCall EMS One Spring Season,2013-04-21,7775,-176.20203,-870.71454,21,287.13522,-432.02609,-1.5278114,21,441,18mar2013,60450624,-563.08185
4216,205,Scandal,2013-05-04,Russia,Roman Sadotenkov,1991-12-04,Team Empire,Curse Dota 2 Invitational,2013-05-19,7822,-79.18129,-949.89581,21,287.13522,-432.02609,-1.8035744,21,441,04may2013,61183684,-563.08185
4204,205,Scandal,2013-05-19,Russia,Roman Sadotenkov,1991-12-04,Team Empire,StarLadder StarSeries Season 6,2013-07-07,7837,71.068199,-878.82764,21,287.13522,-432.02609,-1.5560666,21,441,19may2013,61418568,-563.08185
4203,205,Scandal,2013-05-21,Russia,Roman Sadotenkov,1991-12-04,Team Empire,The Defense Season 4,2013-07-24,7839,70.828369,-807.99927,21,287.13522,-432.02609,-1.3093941,21,441,21may2013,61449920,-563.08185
4215,205,Scandal,2013-06-28,Russia,Roman Sadotenkov,1991-12-04,Team Empire,Corsair Gaming Summer Tournament 2013,2013-07-26,7877,5.109591,-802.88965,21,287.13522,-432.02609,-1.291599,21,441,28jun2013,62047128,-563.08185
4202,205,Scandal,2013-08-31,Russia,Roman Sadotenkov,1991-12-04,Team Empire,StarLadder StarSeries Season 7,2013-10-13,7941,233.16911,-569.72058,21,287.13522,-432.02609,-.47954574,21,441,31aug2013,63059480,-563.08185
4200,205,Scandal,2013-09-11,Russia,Roman Sadotenkov,1991-12-04,Team Empire,WePlay Dota2 League Season 2,2013-11-10,7952,127.92225,-441.79831,21,287.13522,-432.02609,-.034033515,21,441,11sep2013,63234304,-563.08185
4201,205,Scandal,2013-10-31,Russia,Roman Sadotenkov,1991-12-04,Team Empire,Electronic Sports World Cup 2013,2013-11-03,8002,77.419891,-364.37842,21,287.13522,-432.02609,.23559517,21,441,31oct2013,64032004,-563.08185
4214,205,Scandal,2014-02-04,Russia,Roman Sadotenkov,1991-12-04,Power Rangers,MLG T.K.O. Europe,2014-04-16,8098,-15.935527,-380.31393,22,287.13522,-432.02609,.18009682,22,484,04feb2014,65577604,-563.08185
4199,205,Scandal,2014-03-28,Russia,Roman Sadotenkov,1991-12-04,Power Rangers,Excellent Moscow Cup Season 1,2014-05-18,8150,18.213043,-362.10089,22,287.13522,-432.02609,.24352702,22,484,28mar2014,66422500,-563.08185
4213,205,Scandal,2014-04-03,Russia,Roman Sadotenkov,1991-12-04,Power Rangers,Fragbite Masters 2014,2014-04-26,8156,53.369202,-308.73172,22,287.13522,-432.02609,.42939484,22,484,03apr2014,66520336,-563.08185
4212,205,Scandal,2014-08-25,Russia,Roman Sadotenkov,1991-12-04,Team Empire,Megafon Battle Arena,2014-08-26,8300,-.94852728,-309.68024,22,287.13522,-432.02609,.42609143,22,484,25aug2014,68890000,-563.08185
4198,205,Scandal,2016-04-22,Russia,Roman Sadotenkov,1991-12-04,Team Empire,ESL One Manila 2016,2016-04-24,8906,-.20369084,-309.88391,24,287.13522,-432.02609,.42538205,24,576,22apr2016,79316832,-563.08185
4197,205,Scandal,2016-04-28,Russia,Roman Sadotenkov,1991-12-04,Team Empire,WePlay Dota2 League Season 3,2016-05-01,8912,41.849873,-268.03406,24,287.13522,-432.02609,.57113177,24,576,28apr2016,79423744,-563.08185
4196,205,Scandal,2016-06-03,Russia,Roman Sadotenkov,1991-12-04,Team Empire,The Manila Major 2016,2016-06-12,8948,-13.931012,-281.96506,24,287.13522,-432.02609,.52261448,24,576,03jun2016,80066704,-563.08185
4195,205,Scandal,2016-07-06,Russia,Roman Sadotenkov,1991-12-04,Team Empire,Nanyang Dota 2 Championships Season 2,2016-07-10,8981,-.53513616,-282.50021,24,287.13522,-432.02609,.52075076,24,576,06jul2016,80658360,-563.08185
4250,206,Sccc,2015-10-16,China,Song Chun,1995-08-18,Newbee Young,ECL 2015 Autumn,2015-12-30,7364,6.0000615,6.0000615,20,130.96017,-96.501266,.78269076,20,400,16oct2015,54228496,-204.52492
4232,206,Sccc,2015-11-13,China,Song Chun,1995-08-18,Newbee Young,Frankfurt Major 2015,2015-11-21,7392,-24.792797,-18.792736,20,130.96017,-96.501266,.59337527,20,400,13nov2015,54641664,-204.52492
4251,206,Sccc,2015-12-25,China,Song Chun,1995-08-18,Newbee Young,Dota 2 Radiant & Dire Cup 2015,2015-12-27,7434,-15.20248,-33.995216,20,130.96017,-96.501266,.47729048,20,400,25dec2015,55264356,-204.52492
4249,206,Sccc,2016-01-01,China,Song Chun,1995-08-18,Newbee Young,Shanghai Dota 2 Open #1,2016-01-03,7441,-.63989019,-34.635105,20,130.96017,-96.501266,.47240436,20,400,01jan2016,55368480,-204.52492
4246,206,Sccc,2016-05-18,China,Song Chun,1995-08-18,Newbee Young,Dota2 Professional League Season 1,2016-07-17,7579,-41.20647,-75.841576,20,130.96017,-96.501266,.15775548,20,400,18may2016,57441240,-204.52492
4244,206,Sccc,2016-06-13,China,Song Chun,1995-08-18,Newbee,World Cyber Arena 2016 Chinese Qualifiers S2,2016-09-25,7605,-218.92406,-294.76563,20,130.96017,-96.501266,-1.5139287,20,400,13jun2016,57836024,-204.52492
4247,206,Sccc,2016-06-30,China,Song Chun,1995-08-18,Newbee Young,G-League 2016,2016-07-09,7622,-51.492027,-346.25766,20,130.96017,-96.501266,-1.9071171,20,400,30jun2016,58094884,-204.52492
4248,206,Sccc,2016-07-02,China,Song Chun,1995-08-18,Newbee Young,National Electronic Arena 2016,2016-07-03,7624,-38.057034,-384.3147,20,130.96017,-96.501266,-2.1977172,20,400,02jul2016,58125376,-204.52492
4245,206,Sccc,2016-07-20,China,Song Chun,1995-08-18,Newbee Young,VPGame Pro League Season 2,2016-07-31,7642,-2.0416269,-386.35632,20,130.96017,-96.501266,-2.2133069,20,400,20jul2016,58400164,-204.52492
4243,206,Sccc,2016-09-20,China,Song Chun,1995-08-18,Newbee,Shanghai Dota 2 Open #2,2016-10-08,7704,32.814693,-353.54163,21,130.96017,-96.501266,-1.9627368,21,441,20sep2016,59351616,-204.52492
4238,206,Sccc,2016-09-23,China,Song Chun,1995-08-18,Newbee,Dota2 Professional League Season 2 - Top,2016-12-31,7707,155.26138,-198.28023,21,130.96017,-96.501266,-.77717495,21,441,23sep2016,59397848,-204.52492
4231,206,Sccc,2016-09-28,China,Song Chun,1995-08-18,Newbee,Mars Dota 2 League 2016 Autumn,2016-10-02,7712,21.338993,-176.94124,21,130.96017,-96.501266,-.61423236,21,441,28sep2016,59474944,-204.52492
4241,206,Sccc,2016-10-05,China,Song Chun,1995-08-18,Newbee,World Cyber Arena 2016 Chinese Qualifiers S3,2016-11-12,7719,81.97699,-94.964256,21,130.96017,-96.501266,.011736461,21,441,05oct2016,59582960,-204.52492
4242,206,Sccc,2016-10-14,China,Song Chun,1995-08-18,Newbee,Nanyang Dota 2 Championships  - Cruise Cup #1,2016-10-16,7728,-2.2656937,-97.22995,21,130.96017,-96.501266,-.0055641695,21,441,14oct2016,59721984,-204.52492
4239,206,Sccc,2016-10-16,China,Song Chun,1995-08-18,Newbee,Dota2 ACE - Provisional,2016-12-26,7730,21.790375,-75.439575,21,130.96017,-96.501266,.16082515,21,441,16oct2016,59752900,-204.52492
4230,206,Sccc,2016-12-03,China,Song Chun,1995-08-18,Newbee,The Boston Major 2016,2016-12-10,7778,-43.166538,-118.60611,21,130.96017,-96.501266,-.16879061,21,441,03dec2016,60497284,-204.52492
4229,206,Sccc,2016-12-14,China,Song Chun,1995-08-18,Newbee,World Cyber Arena 2016,2016-12-16,7789,-2.5266542,-121.13277,21,130.96017,-96.501266,-.18808392,21,441,14dec2016,60668520,-204.52492
4240,206,Sccc,2016-12-17,China,Song Chun,1995-08-18,Newbee,China Top 2016,2016-12-18,7792,-1.2417741,-122.37454,21,130.96017,-96.501266,-.19756599,21,441,17dec2016,60715264,-204.52492
4228,206,Sccc,2017-01-06,China,Song Chun,1995-08-18,Newbee,ESL One Genting 2017,2017-01-08,7812,-30.940233,-153.31477,21,130.96017,-96.501266,-.43382281,21,441,06jan2017,61027344,-204.52492
4237,206,Sccc,2017-03-15,China,Song Chun,1995-08-18,Newbee,Dota2 Professional League Season 3 (2017 S1) - Top,2017-04-16,7880,118.30377,-35.011005,21,130.96017,-96.501266,.46953401,21,441,15mar2017,62094400,-204.52492
4227,206,Sccc,2017-03-27,China,Song Chun,1995-08-18,Newbee,Dota 2 Asia Championships 2017,2017-04-04,7892,-34.191147,-69.202148,21,130.96017,-96.501266,.20845354,21,441,27mar2017,62283664,-204.52492
4226,206,Sccc,2017-04-24,China,Song Chun,1995-08-18,Newbee,The Kiev Major 2017,2017-04-30,7920,-41.492455,-110.6946,21,130.96017,-96.501266,-.10837906,21,441,24apr2017,62726400,-204.52492
4225,206,Sccc,2017-05-18,China,Song Chun,1995-08-18,Newbee,StarLadder i-League Invitational #2,2017-05-21,7944,9.6416025,-101.053,21,130.96017,-96.501266,-.03475666,21,441,18may2017,63107136,-204.52492
4224,206,Sccc,2017-05-25,China,Song Chun,1995-08-18,Newbee,The Manila Masters,2017-05-28,7951,-12.208317,-113.26131,21,130.96017,-96.501266,-.12797825,21,441,25may2017,63218400,-204.52492
4223,206,Sccc,2017-05-30,China,Song Chun,1995-08-18,Newbee,ZOTAC Cup Masters,2017-06-03,7956,27.51844,-85.742874,21,130.96017,-96.501266,.082150057,21,441,30may2017,63297936,-204.52492
4222,206,Sccc,2017-06-15,China,Song Chun,1995-08-18,Newbee,Galaxy Battles,2017-06-18,7972,50.853088,-34.88979,21,130.96017,-96.501266,.47045961,21,441,15jun2017,63552784,-204.52492
